Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Dominic McGuire,26,51,78,20,13,11,0,12,0,0,0,0,159.5,6.13
Derek Fisher,33,175,37,47,19,3,30,30,0,0,0,0,200.5,6.08
John Jenkins,61,374,94,56,12,10,53,40,0,0,0,0,367.5,6.02
Leandro Barbosa,41,215,46,58,17,6,18,21,0,0,0,0,245.5,5.99
Terrence Williams,24,110,44,38,11,2,5,22,0,0,0,0,143.5,5.98
Shelvin Mack,31,143,40,68,15,0,18,34,0,0,0,0,184.5,5.95
Marcus Camby,24,42,80,14,7,14,0,15,0,0,0,0,142.0,5.92
Arnett Moultrie,47,174,145,10,17,10,0,19,0,0,1,0,278.0,5.91
Donatas Motiejunas,44,250,93,31,7,10,24,37,0,0,0,0,258.0,5.86
Kwame Brown,22,41,74,9,6,10,0,8,0,0,0,0,127.5,5.8
Matt Bonner,68,288,129,36,17,19,53,16,0,0,1,0,392.5,5.77
Anthony Randolph,39,143,95,12,19,21,0,37,0,0,1,0,222.5,5.71
Anthony Tolliver,62,253,155,32,15,12,45,36,0,0,0,0,354.0,5.71
Danny Granger,5,27,9,3,2,1,2,4,0,0,0,0,28.5,5.7
MarShon Brooks,73,394,104,76,34,16,15,69,0,0,0,0,415.5,5.69
Rodrigue Beaubois,45,181,57,84,19,4,21,33,0,0,0,0,255.0,5.67
Orlando Johnson,51,203,110,47,11,9,36,29,0,0,0,0,287.5,5.64
Eric Maynor,64,291,46,182,22,1,34,79,0,0,0,0,357.5,5.59
Jeff Ayres,37,145,104,15,6,12,2,23,0,0,1,0,206.5,5.58
Keith Bogans,74,311,120,76,28,4,84,49,0,0,0,0,408.5,5.52
James Anderson,39,149,72,42,15,5,21,25,0,0,0,0,214.0,5.49
Kendall Marshall,48,143,42,143,22,4,23,57,0,0,0,0,263.0,5.48
Travis Outlaw,38,200,61,21,11,8,14,19,0,0,0,0,208.0,5.47
Luke Babbitt,62,244,137,29,14,5,62,22,0,0,0,0,335.0,5.4
Patty Mills,58,294,50,62,26,4,52,39,0,0,0,0,306.0,5.28
Andris Biedrins,53,24,153,14,15,42,0,14,0,0,0,0,279.0,5.26
Evan Fournier,38,202,35,44,19,1,22,32,0,0,0,0,199.0,5.24
Will Barton,73,295,145,58,34,9,9,60,0,0,1,0,382.0,5.23
Kurt Thomas,39,97,89,21,10,16,1,8,0,0,0,0,203.0,5.21
Corey Maggette,18,95,25,19,6,2,5,17,0,0,0,0,93.0,5.17
Mike Scott,40,183,110,12,4,2,0,21,0,0,2,0,206.5,5.16
Aaron Gray,42,119,133,33,7,5,0,36,0,0,1,0,214.5,5.11
Ronnie Price,39,105,44,73,26,3,10,34,0,0,0,0,198.5,5.09
Darius Morris,48,194,57,76,21,2,24,45,0,0,0,0,243.0,5.06
Ronny Turiaf,65,121,152,35,19,35,0,29,0,0,0,0,326.5,5.02
Sasha Pavlovic,39,103,56,32,24,5,18,14,0,0,0,0,192.5,4.94
Lou Amundson,39,76,106,11,16,12,0,19,0,0,0,0,192.0,4.92
Jan Vesely,51,126,122,28,15,17,0,27,0,0,0,0,250.0,4.9
Kevin Jones,32,95,78,10,9,5,0,8,0,0,1,0,156.5,4.89
DeSagana Diop,22,16,51,13,5,16,0,8,0,0,0,0,106.0,4.82
Ryan Hollins,60,206,139,11,6,34,0,44,0,0,0,0,289.0,4.82
Drew Gooden,16,52,31,6,5,6,1,9,0,0,0,0,76.5,4.78
Cole Aldrich,45,100,120,9,5,23,0,23,0,0,2,0,214.0,4.76
Mirza Teletovic,53,188,95,23,13,8,37,20,0,0,0,0,252.5,4.76
Timofey Mozgov,41,108,107,9,6,18,0,25,0,0,1,0,194.0,4.73
Sam Young,56,155,123,42,15,8,16,33,0,0,0,0,263.5,4.71
DeQuan Jones,63,233,105,16,19,22,9,30,0,0,0,0,294.0,4.67
Jerry Stackhouse,37,182,33,35,7,4,30,24,0,0,0,0,172.0,4.65
Grant Hill,29,93,49,26,11,7,3,25,0,0,0,0,134.0,4.62
Donald Sloan,23,81,28,38,5,0,7,14,0,0,0,0,106.0,4.61
Ish Smith,52,123,61,87,21,9,8,37,0,0,0,0,236.5,4.55
Reggie Williams,40,146,51,39,12,1,22,19,0,0,0,0,181.0,4.53
Joel Freeland,51,134,119,13,13,11,0,19,0,0,0,0,228.0,4.47
Chris Johnson,8,29,11,2,4,0,6,3,0,0,0,0,35.5,4.44
Devin Ebanks,19,65,41,10,3,1,6,11,0,0,0,0,83.5,4.39
Darius Miller,52,118,78,44,17,12,22,23,0,0,0,0,227.0,4.37
Daniel Orton,13,33,26,4,4,3,0,4,0,0,0,0,56.5,4.35
Viacheslav Kravtsov,25,77,45,9,5,9,0,14,0,0,1,0,107.5,4.3
Xavier Henry,50,194,90,13,16,5,4,31,0,0,0,0,213.0,4.26
Royal Ivey,53,170,57,32,23,3,37,20,0,0,0,0,224.5,4.24
Joel Anthony,62,87,115,13,13,42,0,22,0,0,0,0,259.5,4.19
Richard Jefferson,56,176,84,31,14,7,14,23,0,0,0,0,229.0,4.09
Lazar Hayward,4,10,4,3,2,0,0,0,0,0,0,0,16.0,4.0
Samardo Samuels,18,58,28,8,3,3,0,6,0,0,0,0,71.0,3.94
Dahntay Jones,78,262,101,48,22,6,11,38,0,0,0,0,303.5,3.89
Lance Thomas,59,149,115,17,11,7,0,14,0,0,0,0,228.5,3.87
Aron Baynes,16,43,32,5,1,6,0,11,0,0,0,0,61.5,3.84
Jeremy Evans,37,75,58,11,8,13,0,8,0,0,0,0,140.5,3.8
Diante Garrett,19,40,15,31,10,0,3,16,0,0,0,0,71.5,3.76
Anthony Morrow,41,164,30,13,13,1,16,8,0,0,0,0,153.0,3.73
Kim English,41,119,37,26,16,3,14,19,0,0,0,0,148.5,3.62
DJ White,12,29,13,4,1,6,0,2,0,0,0,0,43.5,3.62
Daequan Cook,49,137,61,19,8,7,26,15,0,0,0,0,176.5,3.6
Cory Higgins,6,14,3,5,3,0,1,0,0,0,0,0,21.5,3.58
Brandon Rush,2,14,1,2,0,0,0,3,0,0,0,0,7.0,3.5
Doron Lamb,47,154,46,32,13,0,14,26,0,0,0,0,162.0,3.45
Keyon Dooling,7,31,1,8,1,0,5,5,0,0,0,0,24.0,3.43
Chris Douglas-Roberts,6,17,5,4,2,0,0,1,0,0,0,0,20.5,3.42
DeAndre Liggins,39,58,53,15,18,3,7,14,0,0,0,0,128.5,3.29
Perry Jones III,38,88,62,10,5,6,0,15,0,0,0,0,123.0,3.24
Marquis Teague,48,99,44,63,9,7,4,35,0,0,0,0,155.5,3.24
Tony Wroten,35,91,28,43,8,4,4,29,0,0,0,0,113.5,3.24
Jason Collins,38,41,60,8,12,10,0,18,0,0,0,0,114.5,3.01
Juwan Howard,7,21,8,6,0,0,0,4,0,0,0,0,20.5,2.93
Vladimir Radmanovic,25,33,28,8,8,4,5,7,0,0,0,0,72.0,2.88
James White,57,125,48,29,13,4,14,17,0,0,0,0,163.5,2.87
Jeremy Lamb,23,71,18,5,2,2,9,6,0,0,0,0,65.0,2.83
Jon Leuer,28,56,37,8,6,0,0,8,0,0,0,0,77.0,2.75
Eddy Curry,2,9,4,0,0,0,0,3,0,0,0,0,5.5,2.75
Malcolm Thomas,12,15,16,4,2,2,0,3,0,0,0,0,32.5,2.71
Jared Jeffries,38,44,60,14,6,6,0,17,0,0,0,0,103.0,2.71
Maalik Wayns,27,76,7,27,6,0,7,15,0,0,0,0,72.5,2.69
Nolan Smith,40,110,27,35,7,1,6,29,0,0,0,0,107.0,2.67
Josh Childress,14,14,15,5,2,2,1,0,0,0,0,0,35.5,2.54
Ben Hansbrough,28,57,18,21,7,2,6,18,0,0,0,0,70.5,2.52
Charles Jenkins,59,111,32,44,15,2,1,21,0,0,0,0,145.0,2.46
Miles Plumlee,14,13,22,2,0,3,0,3,0,0,0,0,33.5,2.39
Joel Przybilla,12,2,21,4,1,2,0,4,0,0,0,0,28.0,2.33
Chris Quinn,7,10,2,9,3,0,0,6,0,0,0,0,16.0,2.29
James Jones,38,60,22,13,2,6,16,3,0,0,0,0,86.0,2.26
Fab Melo,6,7,3,0,2,2,0,1,0,0,0,0,13.5,2.25
Tyshawn Taylor,38,85,18,21,13,0,6,25,0,0,0,0,85.5,2.25
Josh Harrellson,6,10,7,0,1,1,1,3,0,0,0,0,13.5,2.25
Robert Sacre,32,43,34,6,0,10,0,10,0,0,0,0,71.5,2.23
Kent Bazemore,61,123,22,22,17,4,10,18,0,0,0,0,134.5,2.2
Julyan Stone,4,7,3,2,1,0,0,2,0,0,0,0,8.5,2.12
Tornike Shengelia,19,30,23,3,3,1,1,11,0,0,1,0,39.5,2.08
DaJuan Summers,2,2,2,1,0,0,0,0,0,0,0,0,4.0,2.0
Terrel Harris,20,15,26,9,2,3,0,17,0,0,0,0,35.5,1.77
Josh Akognon,3,5,1,1,0,0,1,0,0,0,0,0,5.0,1.67
Josh Selby,10,20,5,4,2,0,1,7,0,0,0,0,16.5,1.65
Kris Joseph,10,9,7,1,3,0,0,2,0,0,0,0,16.5,1.65
Jared Cunningham,8,16,3,1,1,0,2,2,0,0,0,0,13.0,1.62
Jeremy Tyler,21,22,20,1,1,2,0,6,0,0,0,0,32.0,1.52
Henry Sims,2,4,2,0,0,0,0,1,0,0,0,0,3.0,1.5
Quincy Miller,7,9,2,3,1,0,0,1,0,0,0,0,10.5,1.5
Luke Zeller,16,19,10,3,0,0,1,0,0,0,0,0,23.0,1.44
Tyler Honeycutt,9,8,10,2,0,1,0,5,0,0,0,0,13.0,1.44
Darius Johnson-Odom,4,0,4,1,0,0,0,0,0,0,0,0,5.0,1.25
Jarvis Varnado,13,8,9,3,1,2,0,6,0,0,0,0,16.0,1.23
Dexter Pittman,11,8,12,0,0,0,0,3,0,0,0,0,13.0,1.18
Scott Machado,6,8,1,6,2,0,0,8,0,0,0,0,7.0,1.17
Matt Carroll,1,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0
Solomon Jones,2,0,3,0,0,1,0,3,0,0,0,0,2.0,1.0
Andrew Goudelock,1,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0
Kevin Murphy,17,15,4,2,1,0,1,3,0,0,0,0,13.0,0.76
Tim Ohlbrecht,3,3,1,1,1,0,0,4,0,0,0,0,1.5,0.5
Will Conroy,4,1,1,0,0,0,0,0,0,0,0,0,1.5,0.38
Chris Wright,3,2,0,0,0,0,0,1,0,0,0,0,0.0,0.0
Justin Dentmon,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Darko Milicic,1,0,1,0,0,0,0,2,0,0,0,0,-1.0,-1.0
