Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Henry Walker,61,298,122,34,21,6,59,37,0,0,0,0,351.5,5.76
Larry Owens,12,40,15,8,9,5,6,5,0,0,0,0,69.0,5.75
Joel Przybilla,36,64,145,13,5,15,0,29,0,0,0,0,201.0,5.58
Gary Forbes,63,326,116,49,23,6,19,46,0,0,0,0,349.5,5.55
Rasual Butler,47,222,77,27,8,15,46,24,0,0,0,0,260.0,5.53
Patty Mills,64,353,51,109,27,1,47,62,0,0,0,0,354.0,5.53
Rodney Carney,27,127,48,11,12,5,17,16,0,0,0,0,149.0,5.52
Leon Powe,30,158,63,7,10,4,0,12,0,0,0,0,165.0,5.5
Acie Law,51,215,63,84,32,0,6,43,0,0,0,0,278.5,5.46
Ben Uzoh,42,158,61,69,13,8,3,25,0,0,0,0,227.5,5.42
Jeremy Evans,49,178,97,24,17,17,0,19,0,0,0,0,259.0,5.29
Joey Graham,39,202,84,18,6,7,9,28,0,0,0,0,205.5,5.27
Jawad Williams,26,104,48,22,9,3,13,16,0,0,0,0,136.5,5.25
Danny Green,8,41,15,2,2,1,7,5,0,0,0,0,42.0,5.25
DeSagana Diop,16,20,40,7,4,15,0,11,0,0,0,0,84.0,5.25
Damien Wilkins,52,180,90,41,27,9,2,21,0,0,0,0,273.0,5.25
Derrick Brown,49,185,99,33,20,10,5,35,0,0,0,0,252.0,5.14
Earl Clark,42,163,101,9,8,18,0,28,0,0,0,0,215.5,5.13
Kosta Koufos,50,160,130,7,10,25,0,31,0,0,0,0,256.0,5.12
Tony Battie,38,100,99,12,5,15,2,12,0,0,0,0,190.0,5.0
Kevin Seraphin,58,154,152,10,17,28,0,42,0,0,0,0,287.0,4.95
Jamaal Magloire,18,35,61,3,4,2,0,5,0,0,0,0,88.5,4.92
Greivis Vasquez,70,249,73,151,22,4,25,70,0,0,0,0,343.0,4.9
Lazar Hayward,42,160,70,28,12,7,17,19,0,0,0,0,205.5,4.89
Cartier Martin,52,209,74,18,18,6,39,16,0,0,0,0,248.0,4.77
Chris Johnson,14,33,32,3,3,9,0,10,0,0,0,0,65.5,4.68
Melvin Ely,30,69,74,14,4,11,0,14,0,0,0,0,138.5,4.62
Michael Redd,10,44,8,12,2,1,4,4,0,0,0,0,46.0,4.6
Jeff Adrien,23,57,58,10,4,5,0,9,0,0,0,0,105.5,4.59
Hilton Armstrong,53,92,131,14,18,21,2,28,0,0,0,0,242.0,4.57
Roger Mason Jr.,26,75,43,20,6,2,16,6,0,0,0,0,118.5,4.56
Ronnie Price,59,197,61,56,42,5,20,55,0,0,0,0,264.5,4.48
Ian Mahinmi,56,173,120,8,14,15,0,25,0,0,1,0,248.5,4.44
Jason Williams,27,54,30,52,11,1,10,18,0,0,0,0,120.0,4.44
Matt Carroll,54,235,68,23,17,6,17,23,0,0,0,0,240.0,4.44
Jon Brockman,63,136,184,18,14,3,0,24,0,0,0,0,280.0,4.44
Josh Powell,54,224,135,22,5,5,0,53,0,0,0,0,236.0,4.37
Stephen Graham,59,198,123,40,14,1,5,38,0,0,0,0,256.5,4.35
David Andersen,40,134,84,13,5,9,8,22,0,0,0,0,174.0,4.35
Trey Johnson,8,34,7,11,1,1,1,5,0,0,0,0,34.5,4.31
Ish Smith,43,101,47,79,18,2,3,34,0,0,0,0,184.0,4.28
Brian Cardinal,56,145,59,40,24,7,42,17,0,0,0,0,237.5,4.24
Hamed Haddadi,31,75,68,5,2,13,0,11,0,0,1,0,130.5,4.21
Chris Duhon,51,125,52,118,16,2,13,61,0,0,0,0,214.0,4.2
Garrett Temple,24,57,23,32,11,6,10,23,0,0,0,0,99.5,4.15
Lance Stephenson,12,37,18,21,4,0,0,16,0,0,0,0,49.5,4.12
Francisco Elson,62,134,115,33,21,14,0,32,0,0,0,0,253.0,4.08
DJ Mbenga,41,59,86,6,6,27,0,21,0,0,0,0,166.5,4.06
Xavier Henry,38,165,37,18,11,3,2,13,0,0,0,0,153.5,4.04
Eduardo Najera,31,69,44,20,11,6,11,13,0,0,0,0,125.0,4.03
Dominique Jones,18,42,25,19,5,3,0,10,0,0,0,0,71.0,3.94
James Anderson,26,94,23,18,3,6,18,13,0,0,0,0,102.0,3.92
Quincy Pondexter,66,188,88,28,17,10,18,16,0,0,0,0,257.0,3.89
Juwan Howard,57,139,122,23,10,4,0,25,0,0,0,0,217.5,3.82
Jason Collins,49,96,102,22,9,9,1,26,0,0,0,0,182.5,3.72
Sasha Pavlovic,31,76,32,16,10,7,12,12,0,0,0,0,114.0,3.68
Craig Brackins,3,8,4,1,1,0,0,0,0,0,0,0,11.0,3.67
Kyrylo Fesenko,53,106,108,18,4,16,0,25,0,0,0,0,194.0,3.66
Devin Ebanks,20,62,27,2,4,5,2,6,0,0,0,0,73.0,3.65
Von Wafer,58,184,49,35,18,5,18,20,0,0,0,0,211.0,3.64
Cole Aldrich,18,18,35,4,5,7,0,8,0,0,0,0,64.0,3.56
Renaldo Balkman,8,16,7,2,4,2,1,1,0,0,0,0,28.5,3.56
Darnell Jackson,59,187,94,14,12,3,3,23,0,0,0,0,210.0,3.56
Etan Thomas,13,32,23,2,1,4,0,5,0,0,0,0,46.0,3.54
Steve Novak,30,104,28,3,1,5,26,4,0,0,0,0,104.0,3.47
Willie Warren,19,37,12,27,6,0,5,8,0,0,0,0,64.0,3.37
Lester Hudson,11,18,5,17,4,1,4,7,0,0,0,0,36.0,3.27
Mustafa Shakur,22,51,22,25,5,3,1,18,0,0,0,0,71.0,3.23
Luke Walton,54,91,67,62,9,4,8,31,0,0,0,0,173.5,3.21
Charlie Bell,19,32,18,13,6,1,6,6,0,0,0,0,58.0,3.05
Malik Allen,18,23,32,4,1,4,0,3,0,0,0,0,54.5,3.03
Armon Johnson,38,110,36,45,5,1,5,38,0,0,0,0,112.5,2.96
Byron Mullens,13,25,24,0,2,3,0,8,0,0,0,0,38.5,2.96
Hasheem Thabeet,47,53,75,4,9,16,0,17,0,0,0,0,138.5,2.95
Theo Ratliff,10,2,13,3,2,5,0,3,0,0,0,0,28.0,2.8
Chris Quinn,41,81,25,42,5,1,11,12,0,0,0,0,113.0,2.76
Mike Harris,4,8,5,1,0,1,0,1,0,0,0,0,11.0,2.75
Jerry Stackhouse,7,12,7,3,0,2,1,2,0,0,0,0,18.5,2.64
Ime Udoka,20,14,19,13,8,1,0,5,0,0,0,0,52.0,2.6
Garret Siler,21,45,28,3,1,4,0,10,0,0,0,0,53.5,2.55
Pape Sy,3,7,3,2,1,0,0,3,0,0,0,0,7.5,2.5
Sean Marks,29,45,40,4,3,5,2,11,0,0,0,0,72.5,2.5
Maurice Ager,4,15,2,1,1,0,3,4,0,0,0,0,10.0,2.5
Derrick Caracter,41,81,43,7,4,10,0,19,0,0,0,0,99.5,2.43
Luke Babbitt,24,36,30,6,2,2,3,8,0,0,1,0,56.5,2.35
Marcus Banks,3,6,1,3,1,0,0,2,0,0,0,0,7.0,2.33
DaJuan Summers,22,74,12,2,3,1,9,13,0,0,0,0,50.5,2.3
Antonio Daniels,4,6,5,2,0,0,0,1,0,0,0,0,9.0,2.25
Royal Ivey,25,41,16,7,6,1,7,5,0,0,0,0,56.0,2.24
Quinton Ross,36,57,30,10,3,6,0,7,0,0,0,0,79.5,2.21
Joe Smith,16,8,21,4,0,4,0,5,0,0,0,0,32.0,2.0
Solomon Alabi,12,6,14,2,2,2,0,3,0,0,0,0,24.0,2.0
Avery Bradley,31,52,17,12,9,0,0,16,0,0,0,0,57.0,1.84
Brian Scalabrine,18,20,8,6,3,4,0,5,0,0,0,0,33.0,1.83
DeMarre Carroll,12,10,8,4,1,1,0,0,0,0,0,0,21.0,1.75
Pops Mensah-Bonsu,7,2,11,2,0,0,0,2,0,0,0,0,12.0,1.71
Ronald Dupree,3,2,3,1,0,0,0,0,0,0,0,0,5.0,1.67
Darius Songaila,10,16,10,2,0,0,0,4,0,0,0,0,16.0,1.6
Hamady Ndiaye,16,14,7,0,2,5,0,3,0,0,0,0,25.0,1.56
Orien Greene,3,3,0,1,1,0,0,0,0,0,0,0,4.5,1.5
Fabricio Oberto,5,7,7,0,0,0,0,3,0,0,0,0,7.5,1.5
Morris Peterson,4,4,3,1,0,0,0,0,0,0,0,0,6.0,1.5
Marcus Cousin,4,4,3,0,0,1,0,1,0,0,0,0,6.0,1.5
Jarron Collins,28,19,24,2,4,1,0,7,0,0,0,0,38.5,1.38
Jason Kapono,24,16,11,4,2,1,1,2,0,0,0,0,27.5,1.15
Sherron Collins,20,17,5,8,2,0,2,4,0,0,0,0,22.5,1.12
Bobby Simmons,2,0,0,2,0,0,0,0,0,0,0,0,2.0,1.0
Dexter Pittman,2,2,3,0,0,0,0,2,0,0,0,0,2.0,1.0
John Lucas III,2,2,0,1,0,0,0,0,0,0,0,0,2.0,1.0
Patrick Ewing,7,3,2,2,0,1,0,1,0,0,0,0,6.5,0.93
Antoine Wright,7,2,3,0,1,0,0,1,0,0,0,0,5.0,0.71
Andy Rautins,5,8,1,3,1,0,1,7,0,0,0,0,3.5,0.7
Brian Skinner,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Hassan Whiteside,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Gani Lawal,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
