Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Bobby Simmons,30,112,52,17,13,5,4,14,0,0,0,0,149.0,4.97
Cal Bowdler,52,162,110,11,18,15,1,11,0,0,0,0,257.5,4.95
Kedrick Brown,29,63,50,15,18,7,5,7,0,0,0,0,142.0,4.9
Derrick Dial,32,101,56,35,10,4,1,16,0,0,0,0,154.0,4.81
Jason Caffey,23,99,50,12,4,5,0,19,0,0,0,0,110.5,4.8
Mamadou N'diaye,5,20,11,0,0,2,0,1,0,0,0,0,24.0,4.8
John Starks,66,290,68,70,33,0,29,52,0,0,0,0,311.5,4.72
Antonio Harvey,5,9,9,5,1,3,0,3,0,0,0,0,23.5,4.7
Sean Rooks,61,183,124,25,12,21,0,20,0,0,0,0,286.5,4.7
Mitch Richmond,64,260,94,57,18,6,18,40,0,0,0,0,298.0,4.66
Johnny Newman,47,198,49,14,29,4,22,21,0,0,0,0,218.0,4.64
Jason Hart,10,26,13,12,7,1,0,8,0,0,0,0,46.0,4.6
Carlos Arroyo,37,111,40,70,11,1,0,23,0,0,0,0,166.5,4.5
Tierre Brown,40,123,42,70,19,3,4,40,0,0,0,0,179.5,4.49
Dan Langhi,34,107,67,14,8,5,1,9,0,0,0,0,152.0,4.47
Michael Stewart,11,22,25,3,4,3,0,4,0,0,0,0,49.0,4.45
Milt Palacio,69,231,73,83,30,4,13,40,0,0,0,0,306.0,4.43
Loren Woods,60,110,122,22,17,34,0,36,0,0,0,0,265.0,4.42
Tang Hamilton,9,20,18,5,4,0,0,2,0,0,0,0,39.0,4.33
Daniel Santiago,3,8,7,2,0,1,0,2,0,0,0,0,13.0,4.33
Rick Brunson,59,125,68,114,25,2,6,47,0,0,0,0,254.5,4.31
Mark Blount,44,94,85,10,16,19,0,23,0,0,0,0,189.0,4.3
Stephen Jackson,23,89,26,11,15,3,9,23,0,0,0,0,99.0,4.3
Raja Bell,74,254,111,71,21,4,12,48,0,0,0,0,317.0,4.28
Gerald Wallace,54,173,89,27,19,6,0,22,0,0,0,0,230.5,4.27
Steve Kerr,65,269,60,63,13,1,26,24,0,0,0,0,274.5,4.22
Rodney White,16,56,18,12,9,2,2,14,0,0,0,0,67.0,4.19
Leon Smith,14,31,31,3,5,1,0,3,0,0,0,0,58.5,4.18
Jabari Smith,23,73,28,11,6,6,0,5,0,0,0,0,94.5,4.11
Mikki Moore,30,79,53,11,7,9,1,14,0,0,0,0,122.0,4.07
Joe Crispin,21,79,11,26,5,0,15,10,0,0,0,0,84.0,4.0
Randy Brown,1,0,0,2,0,1,0,0,0,0,0,0,4.0,4.0
Carlos Rogers,22,59,38,3,5,6,1,5,0,0,0,0,88.0,4.0
Mike James,15,42,14,19,6,1,8,13,0,0,0,0,59.0,3.93
Jud Buechler,66,111,116,32,21,8,21,15,0,0,0,0,257.0,3.89
Sam Mack,12,40,14,4,5,1,7,7,0,0,0,0,46.5,3.88
Vonteego Cummings,58,192,52,60,18,5,12,36,0,0,0,0,224.0,3.86
Matt Bullard,31,105,47,16,2,2,16,12,0,0,0,0,119.5,3.85
Jeff Trepagnier,12,18,12,12,8,4,0,11,0,0,0,0,46.0,3.83
John Amaechi,54,175,109,29,7,10,0,55,0,0,0,0,204.5,3.79
Ira Bowman,3,10,1,1,2,0,0,0,0,0,0,0,11.0,3.67
Mark Pope,45,87,73,17,11,11,4,15,0,0,0,0,164.5,3.66
Brian Scalabrine,28,60,51,21,9,2,3,24,0,0,0,0,101.5,3.62
Samuel Dalembert,34,51,68,5,6,13,0,14,0,0,0,0,122.5,3.6
Travis Knight,49,98,104,8,11,10,0,27,0,0,0,0,176.0,3.59
Alton Ford,53,164,107,7,6,7,0,32,0,0,0,0,190.0,3.58
Keyon Dooling,14,58,3,12,4,3,4,10,0,0,0,0,50.0,3.57
Zach Randolph,41,114,69,13,7,4,0,15,0,0,0,0,146.0,3.56
Sam Mitchell,74,244,82,45,12,4,10,26,0,0,0,0,260.0,3.51
Mike Penberthy,3,5,2,2,2,0,0,0,0,0,0,0,10.5,3.5
Victor Alexander,15,40,29,6,0,1,0,5,0,0,0,0,52.0,3.47
William Avery,28,71,24,36,7,0,6,19,0,0,0,0,93.5,3.34
Chris Dudley,43,48,80,13,3,14,0,14,0,0,0,0,137.0,3.19
Felipe Lopez,67,169,80,39,18,1,14,36,0,0,0,0,212.5,3.17
Harold Jamison,25,54,39,6,5,1,0,6,0,0,1,0,79.0,3.16
Chucky Brown,18,21,33,6,2,4,0,5,0,0,0,0,56.5,3.14
Mark Bryant,30,56,44,10,7,2,0,6,0,0,0,0,94.0,3.13
Lavor Postell,23,93,16,5,6,0,6,11,0,0,0,0,71.5,3.11
Ruben Boumtje-Boumtje,33,39,55,4,3,16,0,14,0,0,0,0,102.5,3.11
Amal McCaskill,27,52,36,4,6,10,0,14,0,0,0,0,84.0,3.11
Dean Garrett,34,36,57,5,7,10,0,10,0,0,0,0,104.0,3.06
Olumide Oyedeji,36,55,79,4,4,2,0,14,0,0,0,0,108.5,3.01
Reggie Slater,8,21,9,1,1,1,0,1,0,0,0,0,23.5,2.94
Primoz Brezec,22,43,28,6,0,7,0,6,0,0,0,0,63.5,2.89
Cedric Henderson,12,36,3,4,6,2,2,8,0,0,0,0,34.0,2.83
Alvin Jones,23,26,36,3,3,9,0,11,0,0,0,0,65.0,2.83
Mitchell Butler,11,29,14,5,0,1,1,5,0,0,0,0,31.0,2.82
Cherokee Parks,42,63,58,10,7,8,0,14,0,0,0,0,115.5,2.75
Dee Brown,7,7,9,2,3,1,1,4,0,0,0,0,19.0,2.71
Felton Spencer,32,29,50,3,7,8,0,12,0,0,0,0,85.5,2.67
Jerome Moiso,15,16,25,4,3,2,0,8,0,0,0,0,39.0,2.6
Jeryl Sasser,7,10,7,2,3,0,0,2,0,0,0,0,18.0,2.57
Ratko Varda,1,5,1,0,0,0,0,1,0,0,0,0,2.5,2.5
Brian Cardinal,8,17,6,2,1,0,3,0,0,0,0,0,20.0,2.5
Darrick Martin,3,1,1,3,2,0,0,1,0,0,0,0,7.5,2.5
DeSagana Diop,18,25,17,5,1,10,0,12,0,0,0,0,44.5,2.47
Kirk Haston,15,26,20,5,0,1,0,3,0,0,0,0,37.0,2.47
Doug Overton,18,39,12,13,3,1,7,12,0,0,0,0,44.0,2.44
Obinna Ekezie,29,54,34,3,2,6,0,10,0,0,0,0,70.0,2.41
Matt Geiger,4,3,6,0,0,2,0,2,0,0,0,0,9.5,2.38
Donny Marshall,20,30,21,5,3,0,2,2,0,0,0,0,46.0,2.3
Dean Oliver,20,42,8,21,3,0,2,11,0,0,0,0,46.0,2.3
Jelani McCoy,21,26,25,7,0,5,0,8,0,0,0,0,47.0,2.24
Norman Richardson,11,30,8,2,0,0,4,3,0,0,0,0,24.0,2.18
Bruno Sundov,22,32,21,3,3,3,0,4,0,0,0,0,48.0,2.18
Ernest Brown,3,3,6,0,0,1,0,3,0,0,0,0,6.5,2.17
Greg Foster,6,7,8,1,0,0,0,0,0,0,0,0,12.5,2.08
Joseph Forte,8,6,6,6,2,0,0,3,0,0,0,0,16.0,2.0
Larry Robinson,2,3,2,0,0,0,1,0,0,0,0,0,4.0,2.0
Brandon Armstrong,35,64,16,8,7,1,5,8,0,0,0,0,66.5,1.9
Michael Bradley,26,30,24,3,0,6,0,6,0,0,0,0,48.0,1.85
Ike Fontaine,6,11,5,4,0,0,1,4,0,0,0,0,11.0,1.83
Mateen Cleaves,32,70,8,25,7,0,2,27,0,0,0,0,56.0,1.75
Steve Goodrich,9,5,5,5,1,2,0,3,0,0,0,0,15.5,1.72
Maurice Evans,10,21,4,4,0,0,0,2,0,0,0,0,16.5,1.65
Brent Price,20,31,8,9,3,1,4,10,0,0,0,0,32.5,1.62
Jamison Brewer,13,4,8,9,2,0,0,3,0,0,0,0,20.0,1.54
Vinny Del Negro,2,2,0,2,0,0,0,0,0,0,0,0,3.0,1.5
Tim James,9,12,7,1,0,1,0,3,0,0,0,0,13.0,1.44
Eldridge Recasner,6,5,0,5,1,0,0,1,0,0,0,0,8.5,1.42
Dickey Simpkins,1,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0
Charlie Bell,7,8,5,2,0,0,0,5,0,0,0,0,6.0,0.86
Damone Brown,17,23,4,2,1,1,0,9,0,0,0,0,12.5,0.74
