Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Eduardo Najera,27,79,67,19,10,4,5,18,0,0,0,0,138.0,5.11
Ryan Hollins,45,143,97,7,7,32,0,24,0,0,0,0,229.5,5.1
Donyell Marshall,25,94,40,15,4,5,25,6,0,0,0,0,126.5,5.06
Stephen Graham,52,282,96,33,10,4,20,45,0,0,0,0,263.0,5.06
Hamed Haddadi,19,48,47,8,1,12,0,9,0,0,0,0,96.0,5.05
Fabricio Oberto,54,142,142,59,7,11,0,38,0,0,0,0,270.0,5.0
Dee Brown,19,46,29,36,10,0,7,17,0,0,0,0,94.5,4.97
Chris Douglas-Roberts,44,216,50,52,12,7,3,31,0,0,0,0,218.5,4.97
Sean May,24,93,69,10,5,4,1,26,0,0,1,0,119.0,4.96
Robin Lopez,60,189,118,8,11,41,0,28,0,0,0,0,296.5,4.94
Malik Rose,38,130,96,36,10,3,0,36,0,0,0,0,187.0,4.92
Anthony Tolliver,19,52,41,17,5,1,9,7,0,0,0,0,93.5,4.92
Greg Buckner,63,155,130,57,29,8,13,38,0,0,0,0,307.0,4.87
Solomon Jones,63,188,142,15,7,34,1,27,0,0,0,0,306.5,4.87
Adonal Foyle,10,17,26,1,0,8,0,3,0,0,0,0,48.5,4.85
Kyrylo Fesenko,21,49,37,4,7,15,0,9,0,0,1,0,101.5,4.83
Bruce Bowen,80,214,145,40,36,13,42,25,0,0,0,0,386.0,4.83
Dorell Wright,6,18,20,2,2,0,0,6,0,0,0,0,29.0,4.83
Malik Allen,49,156,103,35,7,12,0,20,0,0,0,0,234.0,4.78
Quincy Douby,27,115,32,25,5,5,14,13,0,0,0,0,128.5,4.76
Oleksiy Pecherov,32,116,76,2,6,3,14,10,0,0,0,0,151.0,4.72
Stromile Swift,19,62,46,3,4,8,1,16,0,0,1,0,89.5,4.71
Mouhamed Sene,6,20,14,0,1,3,0,4,0,0,0,0,28.0,4.67
Donte Greene,55,209,86,30,16,14,26,37,0,0,0,0,256.5,4.66
Tyronn Lue,44,183,46,60,8,0,27,23,0,0,0,0,204.0,4.64
Mark Blount,20,79,41,4,1,7,11,14,0,0,0,0,92.0,4.6
Marko Jaric,53,136,65,74,29,11,11,49,0,0,0,0,243.5,4.59
Gerald Green,38,199,54,15,10,5,14,33,0,0,1,0,173.5,4.57
Jason Collins,31,57,70,11,9,13,0,12,0,0,0,0,141.5,4.56
Austin Croshere,14,40,34,9,1,1,5,6,0,0,0,0,63.5,4.54
Adam Morrison,52,209,80,41,9,4,32,32,0,0,0,0,235.5,4.53
Walter Herrmann,59,224,107,22,7,4,41,17,0,0,0,0,266.5,4.52
Jerome James,2,6,3,0,1,1,0,1,0,0,0,0,9.0,4.5
Juwan Howard,42,173,76,26,7,6,0,26,0,0,0,0,188.5,4.49
Jermareo Davidson,14,42,34,1,2,3,0,5,0,0,1,0,62.0,4.43
Anthony Roberson,29,119,22,20,10,1,26,8,0,0,0,0,128.5,4.43
Jerryd Bayless,53,228,57,78,16,2,7,56,0,0,0,0,232.5,4.39
Shannon Brown,48,202,44,38,22,7,14,38,0,0,0,0,210.0,4.38
Brian Scalabrine,39,136,50,18,7,10,24,12,0,0,0,0,170.0,4.36
Eddie Gill,6,14,4,11,3,1,2,5,0,0,0,0,26.0,4.33
Royal Ivey,71,211,76,43,36,7,39,23,0,0,0,0,307.0,4.32
Ryan Bowen,21,47,24,9,14,5,0,5,0,0,0,0,89.5,4.26
Chucky Atkins,33,98,24,59,10,2,15,23,0,0,0,0,140.5,4.26
Melvin Ely,31,97,64,18,2,9,0,23,0,0,0,0,129.5,4.18
Ike Diogu,29,119,56,3,3,3,1,12,0,0,2,0,121.0,4.17
Maceo Baston,27,67,52,7,6,10,0,12,0,0,0,0,112.5,4.17
Yakhouba Diawara,63,213,82,27,13,6,51,16,0,0,0,0,263.0,4.17
Lindsey Hunter,28,73,12,37,20,1,16,19,0,0,0,0,116.5,4.16
Acie Law,55,162,58,86,11,3,9,29,0,0,0,0,228.5,4.15
Nazr Mohammed,39,104,79,8,5,16,0,23,0,0,0,0,158.0,4.05
Kenny Thomas,8,6,15,1,6,1,0,1,0,0,0,0,32.0,4.0
Desmon Farmer,3,13,6,2,0,0,3,4,0,0,0,0,12.0,4.0
Steven Hill,1,2,3,0,0,0,0,0,0,0,0,0,4.0,4.0
Patrick O'Bryant,39,101,66,11,6,19,0,22,0,0,0,0,155.5,3.99
Marcus Banks,22,56,18,28,11,2,3,14,0,0,0,0,87.5,3.98
Alando Tucker,30,138,31,12,5,1,8,14,0,0,0,0,114.0,3.8
Matt Carroll,55,164,69,27,21,6,13,33,0,0,0,0,205.5,3.74
Jason Hart,39,78,46,48,12,4,0,22,0,0,0,0,143.0,3.67
Chris Mihm,18,36,34,10,1,6,0,10,0,0,0,0,66.0,3.67
Morris Almond,25,92,36,7,4,4,5,16,0,0,0,0,91.5,3.66
Jacque Vaughn,30,65,22,55,6,0,1,15,0,0,0,0,107.0,3.57
Alex Acker,25,72,24,12,5,4,7,7,0,0,0,0,86.5,3.46
Cartier Martin,33,86,33,13,8,4,10,9,0,0,0,0,109.0,3.3
Gabe Pruitt,47,93,43,39,15,3,14,19,0,0,0,0,152.5,3.24
Darnell Jackson,51,98,87,8,10,4,0,14,0,0,0,0,158.0,3.1
Cheikh Samb,18,15,24,1,3,10,0,3,0,0,0,0,55.5,3.08
Sean Singletary,37,90,35,29,11,0,10,23,0,0,0,0,113.0,3.05
Blake Ahearn,3,8,1,2,1,0,2,1,0,0,0,0,9.0,3.0
Courtney Sims,2,6,4,0,0,0,0,1,0,0,0,0,6.0,3.0
Andre Brown,4,4,12,1,1,0,0,5,0,0,0,0,12.0,3.0
Othello Hunter,16,22,24,1,2,5,0,2,0,0,0,0,48.0,3.0
Calvin Booth,8,16,11,0,1,2,0,1,0,0,0,0,24.0,3.0
Jeremy Richardson,12,37,14,3,0,0,6,3,0,0,0,0,35.5,2.96
Henry Walker,29,88,29,13,6,2,0,18,0,0,0,0,84.0,2.9
Lorenzen Wright,17,23,25,3,4,5,0,9,0,0,0,0,48.5,2.85
Speedy Claxton,2,5,0,3,0,0,0,0,0,0,0,0,5.5,2.75
Dwayne Jones,6,12,12,0,0,1,0,4,0,0,0,0,16.0,2.67
Alexis Ajinca,31,70,30,3,7,6,0,12,0,0,0,0,82.0,2.65
Brian Cook,30,74,32,5,3,3,13,13,0,0,0,0,79.5,2.65
Kareem Rush,25,54,15,15,5,1,10,10,0,0,0,0,64.0,2.56
Mario West,53,43,56,19,18,4,1,13,0,0,0,0,128.0,2.42
Jarron Collins,26,40,37,7,2,1,0,9,0,0,0,0,61.0,2.35
Shavlik Randolph,10,18,18,0,0,1,1,6,0,0,0,0,23.5,2.35
Cedric Simmons,18,29,16,2,1,4,0,2,0,0,0,0,40.5,2.25
Jake Voskuhl,38,35,59,8,3,4,0,17,0,0,0,0,81.5,2.14
Demetris Nichols,4,7,2,1,0,1,0,0,0,0,0,0,8.5,2.12
Tarence Kinsey,50,102,38,10,12,0,7,22,0,0,0,0,104.5,2.09
Damon Jones,18,33,6,7,3,0,11,6,0,0,0,0,35.0,1.94
Thomas Gardner,16,24,7,2,4,1,4,3,0,0,0,0,30.0,1.88
Michael Ruffin,11,6,11,0,3,1,0,2,0,0,0,0,20.0,1.82
Maurice Ager,20,34,10,3,1,2,0,4,0,0,0,0,32.0,1.6
James White,4,7,0,1,1,1,1,3,0,0,0,0,6.0,1.5
Eddy Curry,3,5,4,0,0,0,0,2,0,0,0,0,4.5,1.5
Linton Johnson,10,9,8,2,1,0,1,2,0,0,0,0,15.0,1.5
Walter Sharpe,8,8,3,0,0,2,0,0,0,0,0,0,11.0,1.38
Mark Madsen,19,6,18,4,1,1,0,3,0,0,0,0,26.0,1.37
Randolph Morris,23,18,20,2,2,1,0,7,0,0,0,0,30.0,1.3
Hassan Adams,12,11,7,1,1,1,0,4,0,0,0,0,13.5,1.12
Sonny Weems,12,19,4,3,1,0,0,6,0,0,0,0,12.5,1.04
Jawad Williams,10,12,2,0,1,0,2,1,0,0,0,0,10.0,1.0
Marcus Williams,2,4,0,0,0,0,0,0,0,0,0,0,2.0,1.0
Joey Dorsey,3,2,1,1,0,0,0,0,0,0,0,0,3.0,1.0
J.R. Giddens,6,4,3,0,1,0,0,1,0,0,0,0,6.0,1.0
Sun Sun,10,6,0,2,1,1,0,3,0,0,0,0,6.0,0.6
Trey Johnson,4,4,1,0,0,0,0,1,0,0,0,0,2.0,0.5
Nathan Jawai,6,2,2,0,0,0,0,2,0,0,0,0,1.0,0.17
Martell Webster,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
