Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Laron Profit,25,104,43,15,11,5,3,24,0,0,0,0,119.5,4.78
Danny Fortson,23,87,78,2,4,2,0,26,0,0,0,0,109.5,4.76
Sasha Pavlovic,53,241,80,25,19,6,35,42,0,0,0,0,251.0,4.74
Matt Barnes,56,175,121,28,20,7,3,30,0,0,0,0,262.0,4.68
Royal Ivey,73,260,96,74,24,7,4,23,0,0,0,0,341.0,4.67
CJ Miles,23,79,38,16,7,2,5,9,0,0,0,0,105.0,4.57
Rafael Araujo,52,121,144,15,24,6,0,42,0,0,0,0,237.5,4.57
Chris Taft,17,47,36,2,2,7,0,2,0,0,0,0,77.5,4.56
Alan Henderson,51,127,137,10,9,12,0,22,0,0,1,0,231.5,4.54
Shavlik Randolph,57,131,133,19,19,12,0,21,0,0,0,0,258.5,4.54
Jim Jackson,40,121,76,35,12,6,18,35,0,0,0,0,181.5,4.54
Derrick Zimmerman,2,4,4,7,0,0,0,4,0,0,0,0,9.0,4.5
Brian Scalabrine,71,205,114,51,21,19,31,50,0,0,0,0,313.0,4.41
Linas Kleiza,61,213,116,15,10,13,2,16,0,0,0,0,268.5,4.4
Robert Whaley,23,49,43,17,7,8,0,14,0,0,0,0,100.5,4.37
Jason Kapono,51,207,71,37,7,3,21,20,0,0,0,0,222.0,4.35
Ime Udoka,8,22,17,6,1,0,1,2,0,0,0,0,34.5,4.31
Jason Hart,66,218,71,70,31,5,9,43,0,0,0,0,283.5,4.3
Sean Marks,25,81,43,7,5,7,0,7,0,0,0,0,107.5,4.3
Travis Diener,23,88,21,16,7,0,25,10,0,0,0,0,97.5,4.24
Zoran Planinic,56,191,74,53,20,4,13,43,0,0,0,0,234.0,4.18
Eric Williams,28,91,50,15,7,2,5,15,0,0,0,0,116.0,4.14
Shandon Anderson,48,126,81,30,17,6,5,24,0,0,0,0,198.5,4.14
Charles Smith,22,80,16,9,5,6,15,4,0,0,0,0,90.5,4.11
Walter McCarty,36,88,68,23,8,5,10,19,0,0,0,0,147.0,4.08
Wayne Simien,43,146,88,7,13,1,0,24,0,0,0,0,172.0,4.0
Donell Taylor,51,140,53,45,30,4,4,34,0,0,0,0,204.0,4.0
Rawle Marshall,23,71,31,10,8,7,1,15,0,0,0,0,92.0,4.0
Pat Burke,42,141,73,16,6,13,2,33,0,0,0,0,165.5,3.94
Moochie Norris,45,125,54,50,20,1,4,33,0,0,0,0,177.5,3.94
Will Bynum,15,54,12,19,7,0,2,14,0,0,0,0,59.0,3.93
Brandon Bass,29,68,68,3,3,7,0,11,0,0,0,0,114.0,3.93
Josh Powell,37,110,81,9,7,4,0,22,0,0,0,0,145.0,3.92
Zarko Cabarkapa,61,199,111,20,13,7,5,35,0,0,1,0,239.0,3.92
Mark Madsen,62,74,141,11,23,17,0,26,0,0,0,0,243.0,3.92
Darrick Martin,40,102,20,57,17,0,16,15,0,0,1,0,156.0,3.9
Jackson Vroman,41,73,86,11,12,11,0,21,0,0,0,0,158.5,3.87
Darrell Armstrong,62,130,81,86,27,3,11,58,0,0,0,0,239.5,3.86
Jerome James,45,137,91,12,3,23,0,51,0,0,0,0,172.5,3.83
Esteban Batista,57,101,144,7,15,11,0,38,0,0,1,0,216.5,3.8
Stacey Augmon,36,71,53,23,12,6,0,11,0,0,0,0,136.5,3.79
Ronny Turiaf,23,45,37,8,3,10,0,7,0,0,0,0,86.5,3.76
Richie Frahm,33,108,33,21,4,2,23,8,0,0,0,0,123.5,3.74
Kevin Burleson,39,70,26,48,26,2,10,25,0,0,0,0,145.0,3.72
Billy Thomas,17,38,14,9,10,1,10,6,0,0,0,0,63.0,3.71
Corliss Williamson,37,126,67,14,7,4,2,30,0,0,0,0,137.0,3.7
Eddie Basden,19,39,28,8,9,2,1,9,0,0,0,0,69.0,3.63
Fabricio Oberto,59,103,123,27,9,11,0,28,0,0,0,0,213.5,3.62
Michael Bradley,46,67,107,17,5,7,1,19,0,0,0,0,163.0,3.54
Calvin Booth,33,46,52,12,9,9,1,8,0,0,0,0,115.5,3.5
Alvin Williams,1,1,3,0,0,0,0,0,0,0,0,0,3.5,3.5
Andrew Bynum,46,74,80,9,4,22,0,17,0,0,0,0,161.0,3.5
Mario Kasun,28,80,60,3,2,3,0,15,0,0,0,0,98.0,3.5
Dijon Thompson,10,28,11,1,3,1,4,2,0,0,0,0,34.0,3.4
Terence Morris,22,35,38,4,6,5,0,7,0,0,0,0,74.5,3.39
Mateen Cleaves,27,73,14,42,3,2,4,14,0,0,0,0,90.5,3.35
Boniface Ndong,23,50,37,7,2,5,0,6,0,0,0,0,77.0,3.35
Calbert Cheaney,42,92,61,19,13,2,0,17,0,0,0,0,139.0,3.31
DJ Mbenga,43,74,56,2,6,25,0,16,0,0,0,0,141.0,3.28
Andray Blatche,29,65,38,10,5,7,3,12,0,0,0,0,94.0,3.24
Vitaly Potapenko,33,84,64,9,2,2,0,16,0,0,0,0,107.0,3.24
Dorell Wright,20,58,32,8,3,1,3,14,0,0,0,0,64.5,3.23
Dwayne Jones,14,14,31,2,1,3,0,3,0,0,0,0,45.0,3.21
Luke Jackson,36,96,40,25,11,2,12,31,0,0,0,0,114.0,3.17
Ronald Dupree,36,80,49,14,12,0,0,14,0,0,0,0,113.0,3.14
Melvin Sanders,16,41,23,3,5,0,2,8,0,0,0,0,49.5,3.09
Dale Davis,28,26,53,6,0,9,0,4,0,0,0,0,86.0,3.07
Rick Brunson,27,54,22,35,8,1,5,22,0,0,0,0,82.5,3.06
Antonio Burks,57,113,37,76,20,0,1,36,0,0,0,0,174.0,3.05
Aaron McKie,14,7,20,11,5,0,0,2,0,0,0,0,42.5,3.04
Ira Newble,36,48,56,9,5,10,3,12,0,0,0,0,108.5,3.01
Jamal Sampson,12,10,18,5,0,4,0,0,0,0,0,0,36.0,3.0
Ha Ha,27,44,49,1,3,8,0,14,0,0,0,0,80.0,2.96
Stephen Graham,22,58,27,7,5,2,2,13,0,0,0,0,65.0,2.95
Ryan Bowen,68,88,88,24,21,6,3,13,0,0,0,0,198.5,2.92
Lawrence Roberts,33,51,49,5,8,2,0,5,0,0,1,0,95.5,2.89
Luke Schenscher,20,36,29,7,1,3,0,5,0,0,0,0,57.0,2.85
John Edwards,40,70,48,5,3,15,0,12,0,0,0,0,112.0,2.8
John Lucas III,13,30,5,12,5,0,2,7,0,0,0,0,36.0,2.77
Andre Owens,23,69,21,8,5,0,3,13,0,0,0,0,62.0,2.7
Jason Maxiell,26,60,28,3,4,5,0,11,0,0,1,0,69.0,2.65
Mike Wilks,47,86,39,32,14,1,3,24,0,0,0,0,121.5,2.59
Nikoloz Tskitishvili,17,36,22,3,1,2,1,6,0,0,0,0,43.5,2.56
Eric Piatkowski,29,59,23,13,6,1,9,11,0,0,0,0,73.0,2.52
James Thomas,22,28,39,1,0,3,0,7,0,0,0,0,53.0,2.41
Alex Acker,5,9,5,4,1,0,1,4,0,0,0,0,12.0,2.4
Donta Smith,23,38,14,9,8,0,2,4,0,0,0,0,55.0,2.39
Aaron Miles,19,16,14,24,4,1,0,11,0,0,0,0,45.0,2.37
Arvydas Macijauskas,19,44,10,5,7,0,3,8,0,0,0,0,44.5,2.34
Jermaine Jackson,30,35,27,25,4,1,1,13,0,0,0,0,67.0,2.23
Noel Felix,12,18,13,2,2,3,1,8,0,0,0,0,26.5,2.21
Zendon Hamilton,12,26,11,0,4,0,0,6,0,0,0,0,26.0,2.17
Ronnie Price,29,60,15,11,6,0,6,10,0,0,0,0,61.0,2.1
Awvee Storey,25,43,22,4,3,1,3,5,0,0,0,0,52.0,2.08
Bryon Russell,1,0,1,1,0,0,0,0,0,0,0,0,2.0,2.0
John Thomas,16,15,20,2,3,2,0,8,0,0,0,0,31.5,1.97
Ervin Johnson,18,15,24,2,1,2,0,5,0,0,0,0,34.5,1.92
Anthony Roberson,16,35,6,5,1,0,5,3,0,0,0,0,30.0,1.88
Josh Davis,6,6,4,1,2,0,0,1,0,0,0,0,11.0,1.83
Lou Williams,30,56,19,10,5,0,2,13,0,0,0,0,55.0,1.83
Antoine Wright,39,70,30,12,4,3,1,21,0,0,0,0,70.5,1.81
Von Wafer,16,20,8,4,3,0,2,1,0,0,0,0,28.0,1.75
Sharrod Ford,3,4,3,0,0,1,0,2,0,0,0,0,5.0,1.67
Maciej Lampe,6,4,9,2,0,0,0,3,0,0,0,0,10.0,1.67
Eddie Gill,41,45,15,12,11,1,7,9,0,0,0,0,68.0,1.66
Devin Green,27,25,24,7,3,0,0,5,0,0,0,0,44.5,1.65
Yaroslav Korolev,24,27,13,9,3,0,2,6,0,0,0,0,36.5,1.52
Earl Barron,8,13,10,0,0,0,0,5,0,0,0,0,11.5,1.44
Martynas Andriuskevicius,6,0,4,0,2,0,0,0,0,0,0,0,8.0,1.33
Randy Livingston,5,0,4,1,1,0,0,1,0,0,0,0,6.0,1.2
Julius Hodge,14,13,7,6,2,0,0,8,0,0,0,0,15.5,1.11
Slava Medvedenko,2,2,0,1,0,0,0,0,0,0,0,0,2.0,1.0
Anthony Goldwire,3,2,1,2,0,0,0,1,0,0,0,0,3.0,1.0
Reece Gaines,12,13,0,3,1,0,0,1,0,0,0,0,10.5,0.88
Samaki Walker,7,2,3,0,0,1,0,2,0,0,0,0,4.0,0.57
Randy Holcomb,4,2,1,0,0,0,0,0,0,0,0,0,2.0,0.5
Matt Walsh,2,2,0,0,0,0,0,1,0,0,0,0,0.0,0.0
Deng Gai,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Nene,1,0,0,0,0,0,0,2,0,0,0,0,-2.0,-2.0
