Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Ian Clark,74,551,127,110,33,10,62,57,0,0,0,0,572.5,7.74
Miles Plumlee,55,237,228,45,17,30,0,63,0,0,1,0,423.5,7.7
Kyle Collinsworth,32,101,107,56,17,9,4,24,0,0,1,0,244.5,7.64
Cheick Diallo,52,254,211,19,11,21,0,28,0,0,3,0,396.0,7.62
Dwight Buycks,29,215,41,59,19,2,15,39,0,0,0,0,218.0,7.52
Aaron Jackson,1,8,3,1,0,0,1,1,0,0,0,0,7.5,7.5
Matthew Dellavedova,38,164,64,145,14,0,29,49,0,0,0,0,284.5,7.49
JaVale McGee,65,310,169,33,21,57,0,27,0,0,0,0,486.0,7.48
Boban Marjanovic,39,235,144,22,10,11,0,36,0,0,1,0,290.5,7.45
Davis Bertans,77,456,153,74,26,28,94,36,0,0,0,0,574.0,7.45
Jon Leuer,8,43,32,5,1,3,0,7,0,0,0,0,59.5,7.44
C.J. Williams,38,209,56,43,31,13,22,20,0,0,0,0,282.5,7.43
Antonio Blakeney,19,151,33,20,7,1,15,11,0,0,0,0,141.0,7.42
Langston Galloway,58,360,92,58,35,5,75,18,0,0,0,0,429.5,7.41
Justin Anderson,38,236,93,25,15,7,34,16,0,0,0,0,281.0,7.39
Jahlil Okafor,28,176,85,12,3,18,1,21,0,0,0,0,206.5,7.38
Shaun Livingston,71,394,131,140,35,21,0,58,0,0,0,0,522.0,7.35
Iman Shumpert,14,62,41,17,9,4,7,16,0,0,0,0,102.5,7.32
Jordan Crawford,5,33,4,13,1,1,8,5,0,0,0,0,36.5,7.3
Jawun Evans,48,231,84,100,36,6,15,44,0,0,0,0,347.0,7.23
Zach Collins,66,292,221,52,17,31,35,58,0,0,0,0,474.5,7.19
Torrey Craig,39,163,127,25,12,15,17,20,0,0,0,0,276.0,7.08
Nick Young,80,581,125,36,38,7,123,39,0,0,0,0,564.0,7.05
Tyler Cavanaugh,39,183,127,27,9,4,32,13,0,0,0,0,274.5,7.04
Kobi Simmons,32,196,50,68,18,5,11,44,0,0,0,0,223.5,6.98
Channing Frye,53,264,135,38,18,13,39,21,0,0,0,0,365.5,6.9
Solomon Hill,12,29,36,22,7,1,4,9,0,0,0,0,81.5,6.79
Pat Connaughton,82,441,161,91,23,22,74,43,0,0,0,0,556.5,6.79
Ramon Sessions,28,136,38,77,14,2,8,30,0,0,0,0,189.0,6.75
Rodney McGruder,18,91,33,17,8,3,15,4,0,0,0,0,121.0,6.72
Patrick Patterson,82,318,193,57,48,23,66,33,0,0,0,0,551.0,6.72
Jamel Artis,15,77,38,18,2,3,8,8,0,0,0,0,100.5,6.7
Tyler Ennis,54,224,95,105,30,10,14,38,0,0,1,0,362.0,6.7
Bryn Forbes,80,555,110,80,28,2,89,37,0,0,0,0,535.0,6.69
Derrick Rose,25,209,35,37,7,4,7,35,0,0,0,0,167.0,6.68
Norman Powell,70,385,119,89,37,16,53,66,0,0,0,0,467.0,6.67
Malik Monk,63,421,66,91,20,9,83,49,0,0,0,0,418.0,6.63
Jordan Mickey,23,93,81,9,6,10,2,18,0,0,0,0,151.5,6.59
Tarik Black,51,180,163,13,21,30,1,35,0,0,2,0,335.5,6.58
Sterling Brown,54,217,143,25,31,13,32,25,0,0,0,0,355.5,6.58
Jodie Meeks,77,487,126,70,29,4,72,37,0,0,0,0,504.5,6.55
Willie Reed,42,195,121,10,9,22,1,19,0,0,1,0,273.0,6.5
Shane Larkin,54,231,92,98,29,2,31,33,0,0,1,0,351.0,6.5
Jose Calderon,57,255,84,117,27,2,45,41,0,0,0,0,368.0,6.46
Alex Caruso,37,134,65,75,23,10,13,42,0,0,0,0,237.5,6.42
Briante Weber,18,50,35,22,18,5,4,15,0,0,0,0,115.0,6.39
Jared Dudley,48,152,94,78,24,11,29,28,0,0,0,0,304.5,6.34
Monte Morris,3,10,2,7,3,0,0,1,0,0,0,0,19.0,6.33
Jaylen Morris,6,28,16,7,2,1,2,6,0,0,0,0,38.0,6.33
Rodney Purvis,16,96,27,17,3,3,13,10,0,0,0,0,100.5,6.28
Josh Magette,18,46,19,57,8,1,8,9,0,0,0,0,112.0,6.22
Sindarius Thornwell,73,282,140,68,48,25,23,53,0,0,0,0,453.5,6.21
Patrick McCaw,57,229,82,81,43,10,19,41,0,0,0,0,352.0,6.18
Paul Zipser,54,218,131,46,20,15,37,43,0,0,0,0,331.5,6.14
Sean Kilpatrick,52,330,87,46,13,5,46,38,0,0,0,0,319.0,6.13
Milton Doyle,10,34,18,10,6,2,4,2,0,0,0,0,61.0,6.1
Travis Wear,17,75,38,7,4,5,17,6,0,0,0,0,103.0,6.06
Lance Thomas,73,298,175,44,30,14,50,41,0,0,0,0,440.0,6.03
Wes Iwundu,62,229,137,57,33,12,9,30,0,0,0,0,373.0,6.02
Treveon Graham,63,273,121,59,33,2,40,27,0,0,0,0,379.5,6.02
Jonathan Gibson,4,34,3,4,0,0,6,3,0,0,0,0,24.0,6.0
Isaiah Whitehead,16,100,26,20,8,2,7,24,0,0,0,0,95.5,5.97
Johnny O'Bryant III,36,171,93,14,9,6,14,15,0,0,0,0,214.5,5.96
Luke Babbitt,50,259,96,31,8,7,60,19,0,0,0,0,297.5,5.95
Lucas Nogueira,49,122,87,22,23,43,5,16,0,0,0,0,288.5,5.89
Ivica Zubac,43,161,123,25,8,15,0,26,0,0,1,0,249.5,5.8
Timofey Mozgov,31,131,98,11,5,13,4,33,0,0,0,0,179.5,5.79
Jason Terry,51,166,48,59,42,13,40,25,0,0,0,0,295.0,5.78
Joffrey Lauvergne,55,226,171,41,9,3,0,33,0,0,1,0,317.0,5.76
Timothe Luwawu-Cabarrot,52,299,72,54,12,5,53,38,0,0,0,0,298.0,5.73
Glenn Robinson III,23,95,37,17,13,1,14,5,0,0,0,0,131.5,5.72
Nigel Hayes-Davis,9,27,22,6,2,3,4,2,0,0,0,0,51.5,5.72
Alex Abrines,75,353,114,28,38,8,84,25,0,0,0,0,427.5,5.7
Ron Baker,29,71,30,47,26,6,11,18,0,0,0,0,164.0,5.66
Andrew White III,15,69,34,6,3,1,18,8,0,0,0,0,83.5,5.57
Jalen Jones,16,74,38,4,5,1,10,7,0,0,0,0,89.0,5.56
Kendrick Perkins,1,3,1,2,1,0,0,1,0,0,0,0,5.5,5.5
Jameel Warney,3,17,9,0,0,0,0,1,0,0,0,0,16.5,5.5
Sam Dekker,73,303,174,38,24,9,10,33,0,0,0,0,401.5,5.5
Raul Neto,41,183,49,75,13,4,19,36,0,0,0,0,223.0,5.44
Tony Allen,22,103,47,9,11,3,4,19,0,0,0,0,118.5,5.39
Josh Huestis,69,159,161,20,15,43,33,26,0,0,0,0,367.0,5.32
Derrick Jones Jr.,20,61,38,9,4,13,3,7,0,0,0,0,106.0,5.3
Andrew Bogut,24,36,78,15,4,13,0,19,0,0,0,0,126.0,5.25
Damyean Dotson,44,182,84,31,12,2,22,17,0,0,2,0,230.0,5.23
Isaiah Hicks,18,80,41,16,2,4,2,16,0,0,0,0,94.0,5.22
Nik Stauskas,41,181,64,39,9,4,40,26,0,0,0,0,213.5,5.21
Alec Peters,20,82,37,12,2,2,18,4,0,0,0,0,103.0,5.15
Cedi Osman,61,238,120,41,22,3,32,32,0,0,0,0,314.0,5.15
Wade Baldwin IV,7,38,8,5,2,1,4,4,0,0,0,0,36.0,5.14
Shabazz Muhammad,43,214,76,14,9,3,7,6,0,0,0,0,218.5,5.08
Gary Payton II,23,69,44,21,7,3,6,7,0,0,1,0,116.5,5.07
Dwayne Bacon,53,175,124,38,16,2,11,23,0,0,0,0,268.0,5.06
Matt Costello,4,4,9,2,2,2,0,1,0,0,0,0,20.0,5.0
Juancho Hernangomez,25,82,54,12,6,3,14,9,0,0,0,0,123.0,4.92
Davon Reed,21,63,39,13,10,2,11,10,0,0,0,0,103.0,4.9
Henry Ellenson,38,151,81,20,5,0,20,18,0,0,1,0,179.5,4.72
Okaro White,6,20,11,2,1,1,4,1,0,0,0,0,28.0,4.67
Meyers Leonard,33,112,70,17,7,0,11,10,0,0,0,0,152.5,4.62
RJ Hunter,5,19,5,3,3,0,3,2,0,0,0,0,23.0,4.6
DeAndre Liggins,58,101,75,48,37,14,19,20,0,0,0,0,265.0,4.57
Adreian Payne,5,21,9,0,2,0,2,2,0,0,0,0,22.5,4.5
Ante Zizic,32,119,60,5,2,13,0,11,0,0,0,0,143.5,4.48
Georgios Papagiannis,17,36,37,9,4,6,0,8,0,0,0,0,76.0,4.47
Semi Ojeleye,73,195,161,20,21,4,40,25,0,0,0,0,323.5,4.43
Brice Johnson,18,43,31,2,9,6,0,5,0,0,0,0,79.5,4.42
Derrick White,17,54,26,9,4,3,8,6,0,0,0,0,74.0,4.35
Jason Smith,33,113,53,14,3,13,4,16,0,0,0,0,141.5,4.29
Derrick Walton Jr.,16,29,16,16,7,3,7,2,0,0,0,0,68.0,4.25
Ryan Arcidiacono,24,48,25,35,13,0,9,13,0,0,0,0,101.5,4.23
Malachi Richardson,26,89,34,13,10,1,12,10,0,0,0,0,109.5,4.21
Bruno Caboclo,12,26,22,4,3,4,3,4,0,0,0,0,50.5,4.21
Joe Young,53,207,63,39,14,1,25,26,0,0,0,0,222.0,4.19
Abdel Nader,48,146,71,26,15,10,23,34,0,0,0,0,197.5,4.11
Joakim Noah,7,12,14,4,2,2,0,4,0,0,0,0,28.0,4.0
Mangok Mathiang,4,8,10,0,1,0,0,0,0,0,0,0,16.0,4.0
Chinanu Onuaku,1,4,4,1,0,0,0,3,0,0,0,0,4.0,4.0
Terrance Ferguson,61,189,47,19,24,10,40,11,0,0,0,0,237.5,3.89
Arron Afflalo,53,179,66,30,4,9,27,21,0,0,0,0,204.0,3.85
Kay Felder,16,57,18,20,3,1,4,16,0,0,0,0,60.5,3.78
Malik Beasley,62,196,71,31,15,7,28,24,0,0,0,0,234.0,3.77
Lorenzo Brown,14,32,15,13,5,0,2,3,0,0,0,0,52.0,3.71
Jabari Bird,13,39,19,8,3,1,3,8,0,0,0,0,48.0,3.69
Guerschon Yabusele,33,79,52,16,4,5,12,12,0,0,0,0,119.5,3.62
James Webb III,10,16,24,4,1,0,4,4,0,0,0,0,36.0,3.6
Caleb Swanigan,27,61,54,14,5,3,1,18,0,0,0,0,97.0,3.59
Gian Clavell,7,20,7,3,2,0,6,2,0,0,0,0,25.0,3.57
Omer Asik,18,22,47,3,2,4,0,9,0,0,0,0,64.0,3.56
T.J. Leaf,53,156,82,9,5,4,18,10,0,0,0,0,186.0,3.51
Jacob Wiley,5,4,11,2,1,0,1,0,0,0,0,0,17.5,3.5
Brandon Paul,64,147,68,37,25,7,15,29,0,0,0,0,221.0,3.45
Daniel Hamilton,6,12,5,8,1,0,2,2,0,0,0,0,20.0,3.33
Darrell Arthur,19,54,15,9,8,3,8,15,0,0,0,0,62.0,3.26
Zhou Qi,18,22,22,2,2,14,2,10,0,0,0,0,58.0,3.22
Chris McCullough,19,46,25,4,0,5,1,2,0,0,0,0,60.5,3.18
Julyan Stone,23,19,29,26,4,2,6,7,0,0,0,0,72.5,3.15
Marshall Plumlee,8,14,17,2,0,1,0,3,0,0,0,0,25.0,3.12
Dakari Johnson,31,55,34,8,6,8,0,3,0,0,0,0,94.5,3.05
Luol Deng,1,2,0,1,1,0,0,1,0,0,0,0,3.0,3.0
Justin Patton,1,2,0,0,1,0,0,0,0,0,0,0,3.0,3.0
Anthony Brown,1,3,0,1,0,0,1,0,0,0,0,0,3.0,3.0
Quincy Pondexter,23,45,27,9,8,2,3,11,0,0,0,0,69.0,3.0
John Holland,24,54,24,5,7,2,11,8,0,0,0,0,71.5,2.98
Rashad Vaughn,28,64,21,13,5,3,14,6,0,0,0,0,83.0,2.96
Marcus Paige,5,12,4,3,0,0,2,0,0,0,0,0,14.0,2.8
Walt Lemon Jr.,5,17,2,5,0,1,1,4,0,0,0,0,14.0,2.8
Malcolm Miller,15,38,15,3,1,2,8,5,0,0,0,0,42.0,2.8
Joel Bolomboy,6,9,10,0,2,0,0,2,0,0,0,0,16.5,2.75
Antonius Cleveland,17,23,14,2,7,5,3,7,0,0,0,0,46.0,2.71
James Michael McAdoo,3,8,2,0,0,1,2,1,0,0,0,0,8.0,2.67
Thomas Bryant,15,22,17,6,1,2,1,2,0,0,0,0,38.5,2.57
Aaron Brooks,32,75,17,20,6,0,11,11,0,0,0,0,81.0,2.53
Richard Jefferson,20,30,17,15,2,1,2,5,0,0,0,0,49.0,2.45
Bobby Brown,20,50,7,11,4,0,11,9,0,0,0,0,47.5,2.38
Furkan Korkmaz,14,23,11,4,2,1,5,2,0,0,0,0,33.0,2.36
Damien Wilkins,19,33,16,9,2,1,4,5,0,0,0,0,44.5,2.34
Jeff Withey,10,15,10,0,0,3,2,2,0,0,0,0,22.5,2.25
Nick Collison,15,31,20,4,0,0,0,7,0,0,0,0,32.5,2.17
Damian Jones,15,25,14,2,1,3,0,4,0,0,0,0,32.5,2.17
James Young,6,17,2,2,0,0,3,1,0,0,0,0,13.0,2.17
Demetrius Jackson,15,16,12,9,5,1,1,10,0,0,0,0,31.5,2.1
Xavier Silas,2,0,2,0,1,0,0,0,0,0,0,0,4.0,2.0
Gordon Hayward,1,2,1,0,0,0,0,0,0,0,0,0,2.0,2.0
Larry Drew II,10,17,3,10,0,0,3,3,0,0,0,0,20.0,2.0
Markel Brown,4,5,5,2,0,0,1,2,0,0,0,0,8.0,2.0
Naz Mitrou-Long,1,3,0,0,0,0,1,0,0,0,0,0,2.0,2.0
Edmond Sumner,1,2,1,0,0,0,0,0,0,0,0,0,2.0,2.0
Kyle Singler,12,23,10,2,1,0,2,3,0,0,0,0,23.5,1.96
Ike Anigbogu,11,13,9,0,1,3,0,2,0,0,0,0,21.5,1.95
Georges Niang,9,9,9,3,2,0,0,3,0,0,0,0,17.5,1.94
Kadeem Allen,18,19,11,12,3,2,0,9,0,0,0,0,33.5,1.86
Darrun Hilliard,14,16,7,11,2,0,0,4,0,0,0,0,26.0,1.86
Tony Bradley,9,8,11,1,0,0,0,0,0,0,0,0,16.0,1.78
Vincent Hunter,4,6,3,0,0,1,0,1,0,0,0,0,7.0,1.75
Jake Layman,35,34,16,11,6,4,4,5,0,0,0,0,61.0,1.74
David Stockton,3,10,0,0,0,0,2,1,0,0,0,0,5.0,1.67
Josh Smith,3,2,4,0,0,0,0,0,0,0,0,0,5.0,1.67
Alex Poythress,25,26,17,2,3,1,4,2,0,0,0,0,40.0,1.6
Udonis Haslem,14,8,10,5,0,2,1,2,0,0,0,0,21.5,1.54
Marcus Georges-Hunt,42,59,16,7,6,0,4,3,0,0,0,0,63.5,1.51
Alfonzo McKinnie,14,21,7,1,1,1,3,3,0,0,0,0,21.0,1.5
Cole Aldrich,21,12,15,3,2,1,0,1,0,0,0,0,29.0,1.38
Tim Quarterman,3,4,3,1,0,0,0,2,0,0,0,0,4.0,1.33
D.J. Wilson,22,21,10,3,3,1,2,4,0,0,0,0,28.5,1.3
London Perrantes,14,7,4,5,2,1,0,1,0,0,0,0,17.5,1.25
Xavier Munford,6,3,1,4,1,0,0,2,0,0,0,0,6.5,1.08
Matt Williams Jr.,3,5,1,0,0,0,1,1,0,0,0,0,3.0,1.0
Jarell Eddie,3,0,1,0,1,0,0,0,0,0,0,0,3.0,1.0
Chris Boucher,1,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0
Jeremy Evans,1,2,1,0,0,0,0,1,0,0,0,0,1.0,1.0
Derrick Williams,2,2,1,0,0,0,0,0,0,0,0,0,2.0,1.0
Ben Moore,2,0,1,1,0,0,0,0,0,0,0,0,2.0,1.0
Vander Blue,5,3,1,3,1,0,0,3,0,0,0,0,4.5,0.9
Nate Wolters,5,2,2,1,0,0,0,0,0,0,0,0,4.0,0.8
Nicolas Brussino,4,0,3,0,0,0,0,0,0,0,0,0,3.0,0.75
Reggie Hearn,3,3,0,0,0,0,1,0,0,0,0,0,2.0,0.67
Charles Cooke,13,6,2,1,1,0,1,1,0,0,0,0,7.5,0.58
Erik McCree,4,0,1,0,1,0,0,1,0,0,0,0,2.0,0.5
Scotty Hopson,1,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5
PJ Dozier,2,2,1,0,0,0,0,1,0,0,0,0,1.0,0.5
Mindaugas Kuzminskas,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Josh McRoberts,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jacob Pullen,3,2,0,0,0,0,0,1,0,0,0,0,0.0,0.0
Tyler Lydon,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Trey McKinney-Jones,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Luis Montero,2,0,2,0,0,0,0,2,0,0,0,0,0.0,0.0
