Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
DeShawn Stevenson,61,279,85,40,22,8,4,49,0,0,0,0,277.5,4.55
Marcus Haislip,39,161,53,9,7,18,3,21,0,0,0,0,173.0,4.44
Lawrence Funderburke,27,74,55,8,1,11,0,6,0,0,1,0,119.0,4.41
Steve Kerr,75,299,60,70,27,3,49,35,0,0,0,0,329.0,4.39
Ken Johnson,16,32,32,0,1,12,0,6,0,0,0,0,68.0,4.25
Evan Eschmeyer,17,17,29,6,10,7,0,6,0,0,0,0,71.5,4.21
Chris Jefferies,51,197,59,22,19,16,18,45,0,0,0,0,213.5,4.19
Maceo Baston,16,40,23,0,4,11,0,6,0,0,0,0,67.0,4.19
Dan Dickau,50,183,43,85,14,2,22,53,0,0,0,0,209.5,4.19
Art Long,26,60,60,6,5,11,2,20,0,0,0,0,109.0,4.19
Tayshaun Prince,42,137,45,24,10,14,20,21,0,0,0,0,174.5,4.15
Devin Brown,10,30,18,7,4,1,0,9,0,0,0,0,41.0,4.1
Juaquin Hawkins,58,134,78,47,29,6,10,29,0,0,0,0,238.0,4.1
Travis Knight,32,60,62,14,8,9,0,10,0,0,0,0,130.0,4.06
Dalibor Bagaric,10,19,20,4,3,3,0,5,0,0,0,0,40.5,4.05
Jason Collier,13,36,29,1,2,1,0,2,0,0,0,0,52.0,4.0
Jermaine Jackson,53,121,57,74,19,6,1,34,0,0,0,0,208.0,3.92
Ryan Humphrey,48,93,99,11,9,18,0,23,0,0,0,0,187.5,3.91
Dan Langhi,60,183,87,21,15,6,9,16,0,0,0,0,230.0,3.83
Darvin Ham,75,180,153,38,16,19,0,65,0,0,0,0,286.0,3.81
Jamison Brewer,10,22,9,18,2,1,0,6,0,0,0,0,38.0,3.8
Jannero Pargo,34,85,37,39,13,2,7,23,0,0,0,0,129.0,3.79
Antonio Harvey,4,4,6,0,1,4,0,3,0,0,0,0,15.0,3.75
Predrag Savovic,27,83,25,22,14,1,4,21,0,0,0,0,99.5,3.69
Avery Johnson,48,156,31,64,15,1,0,29,0,0,0,0,176.0,3.67
Dean Oliver,15,22,16,23,7,0,1,10,0,0,0,0,54.5,3.63
Grant Long,41,72,83,25,9,1,0,19,0,0,0,0,145.0,3.54
Soumaila Samake,13,22,23,4,0,5,0,2,0,0,0,0,46.0,3.54
Amal McCaskill,11,11,22,5,3,1,0,2,0,0,0,0,38.5,3.5
Popeye Jones,26,53,59,8,5,1,0,15,0,0,0,0,90.5,3.48
Kareem Rush,76,227,94,68,10,11,19,63,0,0,0,0,264.0,3.47
Ansu Sesay,45,94,73,23,14,5,0,25,0,0,0,0,156.0,3.47
Chris Childs,12,15,5,16,8,1,1,6,0,0,0,0,41.0,3.42
Frank Williams,21,28,18,34,7,2,6,17,0,0,0,0,70.0,3.33
Mikki Moore,8,18,8,3,0,4,0,2,0,0,0,0,26.0,3.25
Randy Brown,32,41,26,35,17,2,0,17,0,0,0,0,102.5,3.2
Sean Marks,23,54,35,3,5,6,0,14,0,0,0,0,73.0,3.17
Carlos Arroyo,44,121,26,53,12,1,3,30,0,0,0,0,137.0,3.11
John Amaechi,50,99,77,21,14,7,0,34,0,0,0,0,155.5,3.11
Reggie Slater,26,81,31,4,6,1,0,9,0,0,0,0,80.5,3.1
John Salmons,64,132,59,47,17,6,10,29,0,0,0,0,194.0,3.03
Tamar Slay,36,92,31,14,14,3,7,20,0,0,0,0,108.5,3.01
Matt Maloney,14,24,7,17,4,0,5,5,0,0,0,0,41.5,2.96
Olumide Oyedeji,27,27,50,5,5,3,0,5,0,0,0,0,79.5,2.94
Oscar Torres,17,53,12,3,4,2,7,8,0,0,0,0,49.0,2.88
Bryce Drew,13,19,13,11,2,0,3,3,0,0,0,0,36.0,2.77
Danny Ferry,64,119,75,21,7,9,21,27,0,0,0,0,171.0,2.67
Zendon Hamilton,3,6,4,0,1,0,0,1,0,0,0,0,8.0,2.67
Roger Mason Jr.,17,30,12,12,4,0,6,5,0,0,0,0,45.0,2.65
Qyntel Woods,53,128,53,12,15,1,3,23,0,0,0,0,139.5,2.63
Hubert Davis,43,79,36,29,5,0,12,11,0,0,0,0,109.5,2.55
Tito Maddox,9,11,7,5,3,1,0,3,0,0,0,0,22.5,2.5
Pepe Sanchez,9,0,6,8,5,0,0,2,0,0,0,0,22.0,2.44
Primoz Brezec,22,42,23,4,2,4,0,7,0,0,0,0,53.0,2.41
Robert Archibald,12,19,17,3,0,3,0,7,0,0,0,0,28.5,2.38
Bruno Sundov,26,32,28,7,6,3,4,9,0,0,0,0,62.0,2.38
Jiri Welsch,37,61,28,27,8,2,1,19,0,0,0,0,87.0,2.35
Tracy Murray,31,61,23,12,5,3,8,14,0,0,0,0,71.5,2.31
Bostjan Nachbar,14,29,11,3,2,2,2,6,0,0,0,0,31.5,2.25
Lavor Postell,12,43,4,3,2,0,2,7,0,0,0,0,26.5,2.21
Michael Stewart,47,36,55,6,2,15,0,10,0,0,0,0,103.0,2.19
Adam Harrington,19,30,8,12,2,1,5,2,0,0,0,0,41.5,2.18
Antoine Rigaudeau,11,17,8,6,3,0,1,6,0,0,0,0,23.0,2.09
Efthimios Rentzias,35,52,26,7,6,2,4,4,0,0,0,0,73.0,2.09
Randy Livingston,2,6,0,1,0,0,0,0,0,0,0,0,4.0,2.0
Ruben Boumtje-Boumtje,2,0,1,1,1,0,0,0,0,0,0,0,4.0,2.0
Mark Strickland,4,4,7,0,0,0,0,1,0,0,0,0,8.0,2.0
Chris Owens,1,4,1,0,0,0,0,1,0,0,0,0,2.0,2.0
Joseph Forte,17,24,11,11,4,0,0,10,0,0,0,0,32.0,1.88
Fred Jones,19,23,9,5,6,1,2,6,0,0,0,0,34.5,1.82
Igor Rakocevic,42,78,17,33,4,0,5,23,0,0,0,0,76.5,1.82
Cezary Trybanski,15,14,14,1,0,6,0,8,0,0,0,0,26.0,1.73
Mark Bryant,16,13,20,4,1,1,0,7,0,0,0,0,27.5,1.72
Flip Murray,14,27,4,5,4,0,0,8,0,0,0,0,22.5,1.61
Anthony Goldwire,15,25,6,4,3,0,3,6,0,0,0,0,24.0,1.6
A.J. Guyton,2,0,0,2,1,0,0,1,0,0,0,0,3.0,1.5
Charles Smith,3,5,0,1,1,0,0,1,0,0,0,0,4.5,1.5
Brian Cardinal,5,4,5,1,0,0,0,1,0,0,0,0,7.0,1.4
Mateen Cleaves,12,16,8,10,2,0,1,14,0,0,0,0,16.5,1.38
Kirk Haston,12,6,7,3,0,5,0,7,0,0,0,0,16.0,1.33
Brandon Armstrong,17,24,4,2,3,1,1,5,0,0,0,0,21.5,1.26
Mengke Bateer,12,9,10,4,0,0,1,6,0,0,0,0,13.0,1.08
Jamal Sampson,5,0,2,1,1,0,0,0,0,0,0,0,5.0,1.0
Alton Ford,11,7,6,1,0,0,0,2,0,0,0,0,8.5,0.77
Chris Dudley,3,0,2,0,0,0,0,0,0,0,0,0,2.0,0.67
Donny Marshall,3,0,3,0,0,0,0,1,0,0,0,0,2.0,0.67
Guy Rucker,3,0,1,1,0,0,0,0,0,0,0,0,2.0,0.67
Brandon Williams,6,2,2,0,2,0,0,3,0,0,0,0,4.0,0.67
Ruben Wolkowyski,7,5,1,1,0,0,0,1,0,0,0,0,3.5,0.5
Don Reid,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5
Paul Shirley,2,0,1,0,0,0,0,0,0,0,0,0,1.0,0.5
