Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Amir Coffey,70,463,148,76,41,14,70,33,0,0,1,0,568.5,8.12
Thomas Bryant,38,217,141,23,10,16,4,21,0,0,2,0,307.5,8.09
Dominick Barlow,33,144,113,36,12,14,3,9,0,0,0,0,265.5,8.05
Cam Reddish,48,260,99,48,47,14,37,31,0,0,0,0,386.5,8.05
Ashton Hagans,19,80,45,54,11,9,8,30,0,0,0,0,153.0,8.05
Kenrich Williams,69,325,209,93,38,9,56,32,0,0,0,0,554.5,8.04
Josh Okogie,60,277,154,64,48,24,29,36,0,0,0,0,479.0,7.98
Patrick Baldwin Jr.,38,168,123,29,18,15,31,19,0,0,2,0,300.5,7.91
Craig Porter Jr.,51,285,109,118,21,15,12,45,0,0,0,0,402.5,7.89
Kevin Knox II,31,223,75,23,13,7,31,22,0,0,1,0,244.0,7.87
Davis Bertans,43,290,61,35,26,12,76,18,0,0,0,0,337.0,7.84
Dru Smith,9,39,14,14,9,3,7,5,0,0,0,0,70.0,7.78
Aaron Holiday,78,514,123,140,42,6,84,53,0,0,0,0,605.0,7.76
Marcus Morris Sr.,49,316,134,36,15,13,48,30,0,0,0,0,378.0,7.71
DeAndre Jordan,36,142,157,26,6,16,0,23,0,0,1,0,276.0,7.67
Omer Yurtseven,48,222,208,29,8,18,5,37,0,0,2,0,367.5,7.66
Bol Bol,43,223,137,17,10,25,22,19,0,0,1,0,328.5,7.64
David Duke Jr.,4,26,10,5,2,0,3,3,0,0,0,0,30.5,7.62
Landry Shamet,46,327,62,54,25,10,53,30,0,0,0,0,346.0,7.52
Jae'Sean Tate,65,265,197,64,42,15,23,37,0,0,0,0,482.0,7.42
Wenyen Gabriel,5,17,25,3,2,2,1,8,0,0,0,0,37.0,7.4
Jeff Green,78,509,178,70,16,31,53,46,0,0,0,0,577.0,7.4
Jeff Dowtin Jr.,12,52,20,27,7,1,9,5,0,0,0,0,88.5,7.38
Dwight Powell,63,208,214,84,26,20,1,32,0,0,1,0,463.5,7.36
Jaden Hardy,73,530,131,109,22,4,81,62,0,0,0,0,535.5,7.34
Johnny Juzang,20,144,36,23,4,2,32,13,0,0,0,0,146.0,7.3
Jalen Wilson,43,214,131,45,11,4,24,19,0,0,1,0,307.0,7.14
Malachi Flynn,69,380,114,130,38,8,56,63,1,1,0,0,493.0,7.14
Jaylen Nowell,13,81,24,19,4,2,6,7,0,0,0,0,91.5,7.04
Jared Rhoden,17,83,33,14,3,13,12,7,0,0,0,0,119.5,7.03
Sandro Mamukelashvili,46,190,147,49,7,12,19,19,0,0,3,0,322.5,7.01
Kobe Bufkin,17,81,33,27,7,5,9,10,0,0,0,0,119.0,7.0
Markquis Nowell,1,2,2,2,1,0,0,0,0,0,0,0,7.0,7.0
D.J. Wilson,2,10,2,2,0,2,2,0,0,0,0,0,14.0,7.0
Isaiah Livers,23,114,48,25,13,5,22,16,0,0,0,0,161.0,7.0
Sasha Vezenkov,42,225,96,19,20,7,45,12,0,0,0,0,292.0,6.95
Devonte' Graham,23,114,36,49,9,2,25,17,0,0,0,0,159.5,6.93
Timmy Allen,5,13,17,5,4,0,0,2,0,0,0,0,34.5,6.9
Blake Wesley,61,268,94,166,29,9,12,55,0,0,0,0,421.0,6.9
Jaxson Hayes,70,303,211,33,34,29,0,43,0,0,2,0,480.5,6.86
Danilo Gallinari,49,280,108,55,14,6,30,23,0,0,0,0,335.0,6.84
Tristan Thompson,49,161,174,51,12,14,0,29,0,0,1,0,329.5,6.72
Anthony Black,69,316,139,91,35,21,37,56,0,0,0,0,462.5,6.7
Ish Smith,43,139,76,145,17,4,4,47,0,0,0,0,287.5,6.69
Marques Bolden,11,37,34,4,3,7,0,3,0,0,0,0,73.5,6.68
Jordan McLaughlin,56,195,72,110,35,7,42,19,0,0,0,0,365.5,6.53
Moses Brown,22,75,86,7,5,7,0,11,0,0,0,0,143.5,6.52
Skylar Mays,38,155,43,85,21,4,16,20,0,0,2,0,245.5,6.46
Mouhamadou Gueye,11,26,23,5,3,18,0,12,0,0,0,0,71.0,6.45
Stanley Umude,24,127,51,11,8,7,24,14,0,0,0,0,153.5,6.4
Eugene Omoruyi,43,207,85,35,27,5,13,21,0,0,1,0,274.0,6.37
Troy Brown Jr.,59,247,144,60,24,3,47,30,0,0,0,0,375.0,6.36
Seth Curry,44,226,68,44,22,6,38,21,0,0,0,0,279.0,6.34
Keita Bates-Diop,53,197,110,38,25,22,21,15,0,0,0,0,336.0,6.34
Jarace Walker,33,120,63,40,15,11,22,17,0,0,0,0,209.0,6.33
Oshae Brissett,55,201,160,44,19,8,15,20,0,0,0,0,346.0,6.29
Rayan Rupert,39,155,92,62,12,3,28,31,0,0,0,0,244.5,6.27
Jack White,4,6,12,1,4,1,2,2,0,0,0,0,25.0,6.25
Alex Len,48,120,128,50,11,33,0,27,0,0,0,0,299.0,6.23
Kenneth Lofton Jr.,21,96,38,33,6,5,7,14,0,0,0,0,130.5,6.21
Justin Holiday,58,234,71,67,36,9,55,14,0,0,0,0,358.5,6.18
Davion Mitchell,72,379,95,134,17,3,57,43,0,0,0,0,444.0,6.17
Jevon Carter,72,357,60,94,37,16,77,36,0,0,1,0,442.0,6.14
Jason Preston,7,12,17,16,2,1,0,2,0,0,0,0,43.0,6.14
Keon Johnson,5,31,7,3,3,1,4,5,0,0,0,0,30.5,6.1
Ben Sheppard,57,252,89,53,33,2,49,15,0,0,0,0,347.5,6.1
Matt Hurt,8,32,16,4,3,3,5,2,0,0,0,0,48.5,6.06
Nick Smith Jr.,51,302,72,59,10,7,63,39,0,0,0,0,308.5,6.05
Max Christie,67,284,142,60,20,17,42,35,0,0,0,0,404.0,6.03
Sidy Cissoko,12,45,22,10,7,3,1,3,0,0,0,0,72.0,6.0
Bryce McGowens,59,302,102,51,21,10,34,30,0,0,0,0,353.0,5.98
Micah Potter,16,53,43,6,4,6,9,5,0,0,0,0,95.0,5.94
Dalen Terry,59,180,113,81,27,18,17,32,0,0,0,0,350.5,5.94
Dexter Dennis,4,22,9,4,0,1,1,3,0,0,0,0,23.5,5.88
Taze Moore,4,18,8,5,2,0,1,3,0,0,0,0,23.5,5.88
JaVale McGee,46,185,126,17,14,20,1,34,0,0,0,0,270.0,5.87
Adama Sanogo,9,36,36,0,1,0,0,5,0,0,1,0,52.0,5.78
Zeke Nnaji,58,186,126,32,15,38,6,27,0,0,0,0,333.0,5.74
Jericho Sims,45,92,147,25,8,19,0,16,0,0,0,0,256.0,5.69
Shake Milton,48,216,75,60,19,6,18,31,0,0,0,0,271.0,5.65
Jaden Springer,49,163,78,44,36,15,10,34,0,0,0,0,276.5,5.64
Chris Duarte,59,230,106,44,28,8,44,26,0,0,0,0,333.0,5.64
Doug McDermott,64,351,59,70,16,2,94,28,0,0,0,0,359.5,5.62
Garrison Mathews,66,325,92,37,20,8,85,19,0,0,0,0,371.0,5.62
Gabe Vincent,11,34,9,21,9,0,3,5,0,0,0,0,61.5,5.59
KJ Martin,60,224,131,51,22,12,8,32,0,0,1,0,335.0,5.58
JT Thor,63,199,146,29,11,27,28,15,0,0,0,0,349.5,5.55
Lester Quinones,37,164,72,36,6,2,32,17,0,0,0,0,205.0,5.54
P.J. Tucker,31,52,85,16,16,7,13,8,0,0,0,0,171.5,5.53
Leaky Black,26,69,48,24,8,11,9,6,0,0,0,0,143.0,5.5
Danuel House Jr.,34,144,58,28,15,5,15,19,0,0,0,0,186.5,5.49
MarJon Beauchamp,48,211,99,31,13,7,30,27,0,0,0,0,263.5,5.49
Trevelin Queen,14,40,20,18,7,5,3,7,0,0,0,0,76.5,5.46
Matt Ryan,28,152,40,18,6,1,41,19,0,0,0,0,149.5,5.34
Julian Strawther,50,227,61,47,17,7,41,23,0,0,0,0,267.0,5.34
Patty Mills,32,127,35,34,20,1,24,16,0,0,0,0,170.5,5.33
T.J. Warren,11,41,22,9,4,1,2,4,0,0,0,0,58.5,5.32
Brandon Boston,32,167,52,13,11,8,14,24,0,0,0,0,169.5,5.3
Ricky Council IV,32,173,46,16,8,1,12,5,0,0,1,0,168.5,5.27
Ryan Rollins,13,44,13,14,10,3,3,8,0,0,0,0,68.5,5.27
Wesley Matthews,36,110,53,23,16,11,24,8,0,0,0,0,189.0,5.25
Dariq Whitehead,2,3,4,3,0,1,0,0,0,0,0,0,10.5,5.25
Otto Porter Jr.,15,39,29,8,5,5,8,2,0,0,0,0,78.5,5.23
Ousmane Dieng,33,133,51,37,8,5,21,19,0,0,0,0,172.0,5.21
Mike Muscala,53,157,125,36,9,13,28,22,0,0,0,0,275.5,5.2
Garrett Temple,27,88,45,28,12,3,12,14,0,0,0,0,139.0,5.15
Orlando Robinson,36,99,84,34,7,8,8,18,0,0,1,0,184.5,5.12
Ibou Badji,22,34,51,13,3,20,0,15,0,0,0,0,112.0,5.09
Trent Forrest,38,83,51,92,11,3,2,20,0,0,0,0,193.5,5.09
Armoni Brooks,10,42,18,5,1,1,11,3,0,0,0,0,50.5,5.05
Anthony Gill,50,189,94,34,13,11,10,23,0,0,0,0,252.5,5.05
Caleb Houstan,59,253,84,29,15,4,72,16,0,0,0,0,297.5,5.04
Gui Santos,23,82,49,14,4,2,10,7,0,0,0,0,114.0,4.96
Luka Samanic,43,177,102,19,5,7,13,28,0,0,1,0,213.0,4.95
Svi Mykhailiuk,41,162,51,35,11,1,42,12,0,0,0,0,200.0,4.88
AJ Green,56,252,64,30,9,4,69,12,0,0,0,0,268.5,4.79
Moussa Diabaté,11,29,24,4,5,1,0,2,0,0,0,0,52.5,4.77
Jamal Cain,26,97,37,10,10,5,11,8,0,0,0,0,123.0,4.73
Jordan Walsh,9,15,20,5,5,1,2,3,0,0,0,0,42.5,4.72
Theo Maledon,17,59,24,28,7,0,5,18,0,0,0,0,80.0,4.71
Cody Zeller,43,76,112,39,9,5,1,16,0,0,0,0,201.5,4.69
Yuta Watanabe,34,117,54,15,12,7,25,19,0,0,0,0,159.0,4.68
Nathan Mensah,25,33,65,9,6,14,0,14,0,0,0,0,116.5,4.66
Nassir Little,45,152,75,21,10,10,21,14,0,0,0,0,208.5,4.63
Oscar Tshiebwe,8,26,16,2,2,1,0,0,0,0,0,0,37.0,4.62
Collin Gillespie,24,87,21,27,13,0,15,14,0,0,0,0,111.0,4.62
Henri Drell,4,11,4,4,2,1,2,2,0,0,0,0,18.5,4.62
Johnny Davis,50,152,72,32,18,10,14,13,0,0,0,0,230.0,4.6
Saben Lee,24,71,31,30,7,3,2,8,0,0,0,0,109.5,4.56
Olivier-Maxence Prosper,40,121,79,22,7,4,13,8,0,0,0,0,182.0,4.55
Xavier Moon,14,33,18,21,3,3,2,5,0,0,0,0,63.5,4.54
Jalen McDaniels,50,169,79,37,19,6,12,30,0,0,0,0,226.5,4.53
Olivier Sarr,15,34,36,2,0,7,2,3,0,0,0,0,67.0,4.47
Jules Bernard,19,74,26,16,3,1,11,8,0,0,0,0,84.5,4.45
Jeremiah Robinson-Earl,39,115,76,21,10,4,13,16,0,0,0,0,173.0,4.44
Lindy Waters III,38,137,40,24,5,7,37,7,0,0,0,0,168.0,4.42
Andre Jackson Jr.,57,125,113,50,16,6,17,28,0,0,1,0,251.0,4.4
Boban Marjanovic,14,45,32,6,1,2,0,5,0,0,0,0,61.5,4.39
Cory Joseph,26,63,30,42,4,3,13,12,0,0,0,0,112.0,4.31
Dereon Seabron,6,14,7,5,2,1,1,0,0,0,0,0,25.5,4.25
Kira Lewis Jr.,28,89,26,37,9,2,4,14,0,0,0,0,117.5,4.2
Justin Minaya,34,61,56,21,9,10,12,9,0,0,0,0,142.5,4.19
Greg Brown III,6,15,9,4,0,4,1,4,0,0,0,0,25.0,4.17
Damian Jones,39,107,62,15,7,13,3,13,0,0,0,0,159.0,4.08
Taj Gibson,20,34,37,11,3,7,2,5,0,0,0,0,81.0,4.05
Drew Peterson,3,11,1,1,2,0,3,1,0,0,0,0,12.0,4.0
Izaiah Brockington,1,4,2,0,0,0,0,0,0,0,0,0,4.0,4.0
Udoka Azubuike,16,35,32,3,1,6,0,4,0,0,1,0,63.5,3.97
Onuralp Bitim,23,80,32,13,3,2,12,10,0,0,0,0,91.0,3.96
JD Davison,8,16,10,10,1,1,3,2,0,0,0,0,31.5,3.94
Reggie Bullock Jr.,44,96,73,15,12,5,27,10,0,0,0,0,173.5,3.94
Nate Hinton,15,33,22,10,3,2,7,3,0,0,0,0,59.0,3.93
Chuma Okeke,47,107,80,20,9,7,23,16,0,0,0,0,181.0,3.85
Markieff Morris,26,66,39,16,5,3,15,12,0,0,0,0,99.5,3.83
Jamaree Bouyea,9,21,19,11,1,0,1,9,0,0,0,0,34.0,3.78
Kobe Brown,44,89,62,25,12,6,14,9,0,0,0,0,165.5,3.76
A.J. Lawson,42,136,50,20,10,3,13,14,0,0,0,0,156.5,3.73
Luka Garza,25,99,31,4,4,1,9,6,0,0,0,0,93.0,3.72
Furkan Korkmaz,35,88,30,25,14,3,14,10,0,0,0,0,130.0,3.71
Buddy Boeheim,10,34,10,3,0,1,8,0,0,0,0,0,36.0,3.6
Terquavion Smith,16,52,4,12,8,0,13,7,0,0,0,0,57.5,3.59
Colby Jones,30,64,40,20,7,5,2,10,0,0,0,0,107.0,3.57
D.J. Carton,4,11,4,3,1,0,1,1,0,0,0,0,14.0,3.5
Hamidou Diallo,2,2,2,1,2,0,0,1,0,0,0,0,7.0,3.5
James Bouknight,14,50,9,6,1,1,13,2,0,0,0,0,48.5,3.46
Ish Wainright,11,23,14,1,4,1,7,2,0,0,0,0,38.0,3.45
Joe Harris,16,39,13,10,3,2,10,4,0,0,0,0,53.5,3.34
Dylan Windler,17,43,16,10,2,0,13,2,0,0,0,0,56.0,3.29
Brandon Williams,17,54,13,17,1,1,3,7,0,0,0,0,55.5,3.26
Emoni Bates,15,41,14,10,1,2,10,8,0,0,0,0,47.5,3.17
Nate Williams,22,63,23,7,4,1,2,4,0,0,0,0,68.5,3.11
Isaiah Mobley,10,23,10,6,2,0,3,2,0,0,0,0,31.0,3.1
Harry Giles III,23,56,30,6,2,3,3,6,0,0,0,0,69.5,3.02
Quenton Jackson,3,2,4,2,1,0,0,0,0,0,0,0,9.0,3.0
Amari Bailey,10,23,9,7,3,0,1,4,0,0,0,0,30.0,3.0
Adam Flagler,2,3,0,4,0,0,1,0,0,0,0,0,6.0,3.0
Julian Phillips,40,89,36,13,7,7,12,10,0,0,0,0,117.5,2.94
Mason Jones,5,7,5,5,1,0,2,2,0,0,0,0,14.5,2.9
Leonard Miller,17,29,20,8,2,1,2,1,0,0,0,0,48.5,2.85
Alex Fudge,6,15,5,0,3,0,1,2,0,0,0,0,17.0,2.83
Usman Garuba,6,3,7,1,1,3,0,2,0,0,0,0,15.5,2.58
James Johnson,9,8,4,8,5,1,0,5,0,0,0,0,23.0,2.56
Kessler Edwards,54,93,42,15,10,4,20,4,0,0,0,0,137.5,2.55
Terry Taylor,31,46,37,10,5,2,2,7,0,0,0,0,78.0,2.52
Mamadi Diakite,6,12,4,2,1,1,0,1,0,0,0,0,15.0,2.5
Danny Green,2,0,2,1,1,0,0,0,0,0,0,0,5.0,2.5
Ty Jerome,2,4,1,3,0,0,0,1,0,0,0,0,5.0,2.5
AJ Griffin,20,48,18,5,1,2,10,8,0,0,0,0,50.0,2.5
Frank Ntilikina,5,5,6,4,0,0,1,1,0,0,0,0,12.0,2.4
D'Moi Hodge,7,14,0,5,1,1,3,1,0,0,0,0,16.5,2.36
Jermaine Samuels Jr.,14,20,13,3,1,2,0,0,0,0,0,0,32.0,2.29
Braxton Key,20,22,18,9,2,1,2,1,0,0,0,0,44.0,2.2
Jalen Pickett,27,42,14,21,4,0,9,9,0,0,0,0,59.5,2.2
Josh Minott,32,50,17,8,5,5,4,2,0,0,0,0,70.0,2.19
Juan Toscano-Anderson,11,7,14,4,1,1,1,2,0,0,0,0,24.0,2.18
R.J. Hampton,8,10,6,8,0,0,1,3,0,0,0,0,16.5,2.06
Daishen Nix,15,27,3,6,5,0,6,5,0,0,0,0,30.5,2.03
Jett Howard,18,29,7,6,2,2,7,3,0,0,0,0,36.0,2.0
TyTy Washington Jr.,11,14,5,5,3,0,2,2,0,0,0,0,22.0,2.0
Kevon Harris,2,4,2,1,0,0,0,1,0,0,0,0,4.0,2.0
Jacob Toppin,9,13,7,3,0,1,1,1,0,0,0,0,18.0,2.0
Keyontae Johnson,9,11,10,4,1,0,1,4,0,0,0,0,18.0,2.0
Jalen Hood-Schifino,21,34,13,8,3,2,2,9,0,0,0,0,40.0,1.9
Cole Swider,18,42,7,5,1,1,10,8,0,0,0,0,34.0,1.89
Chris Livingston,21,26,21,5,2,0,1,5,0,0,0,0,38.5,1.83
E.J. Liddell,8,4,5,1,2,2,0,2,0,0,0,0,14.0,1.75
Jay Huff,20,23,11,2,2,3,3,1,0,0,0,0,35.0,1.75
Colin Castleton,16,24,12,3,2,0,0,3,0,0,0,0,28.0,1.75
Shaquille Harrison,3,2,2,0,0,1,0,0,0,0,0,0,5.0,1.67
Jordan Ford,6,12,2,2,0,0,2,1,0,0,0,0,10.0,1.67
Pat Spencer,6,4,4,5,0,0,0,1,0,0,0,0,10.0,1.67
Admiral Schofield,23,26,17,7,1,0,6,5,0,0,0,0,37.0,1.61
Seth Lundy,9,14,7,0,0,0,3,1,0,0,0,0,14.5,1.61
Thanasis Antetokounmpo,34,32,13,17,7,4,0,14,0,0,0,0,54.0,1.59
Robin Lopez,16,18,5,4,1,3,2,2,0,0,0,0,25.0,1.56
Jerome Robinson,22,31,6,5,1,3,2,2,0,0,0,0,33.5,1.52
Wendell Moore Jr.,25,18,12,6,5,1,0,4,0,0,0,0,35.0,1.4
Jordan Miller,8,13,5,0,0,0,1,1,0,0,0,0,11.0,1.38
Isaiah Thomas,6,8,0,3,0,0,2,0,0,0,0,0,8.0,1.33
Hunter Tyson,18,20,9,2,1,0,4,2,0,0,0,0,23.0,1.28
Jalen Slawson,12,8,7,2,1,1,0,2,0,0,0,0,15.0,1.25
Kendall Brown,15,21,5,5,0,0,0,2,0,0,0,0,18.5,1.23
DaQuan Jeffries,17,14,5,5,0,1,2,3,0,0,0,0,17.0,1.0
Isaiah Wong,1,2,0,0,0,0,0,0,0,0,0,0,1.0,1.0
Charlie Brown Jr.,8,6,2,0,0,2,2,2,0,0,0,0,8.0,1.0
Ron Harper Jr.,1,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0
Kaiser Gates,1,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0
Filip Petrusev,3,3,1,0,0,0,0,0,0,0,0,0,2.5,0.83
Andrew Funk,5,0,0,0,1,1,0,0,0,0,0,0,4.0,0.8
Pete Nance,8,3,3,0,1,0,1,1,0,0,0,0,6.0,0.75
Ryan Arcidiacono,20,0,8,4,2,0,0,2,0,0,0,0,14.0,0.7
Lindell Wigginton,3,6,0,0,0,0,0,1,0,0,0,0,2.0,0.67
Alondes Williams,7,5,1,0,0,1,0,2,0,0,0,0,3.5,0.5
Maxwell Lewis,34,11,4,6,2,1,1,10,0,0,0,0,12.0,0.35
Jalen Crutcher,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Joshua Primo,2,2,1,0,0,1,0,4,0,0,0,0,0.0,0.0
Malcolm Cazalon,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Javonte Smart,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Justin Jackson,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Dmytro Skapintsev,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
