Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Dan Gadzuric,32,88,92,12,9,13,0,15,0,0,0,0,177.0,5.53
Etan Thomas,23,75,64,1,4,16,0,18,0,0,0,0,124.5,5.41
Julian Wright,68,259,144,41,29,18,2,44,0,0,0,0,365.5,5.38
Sean Williams,20,52,46,1,8,19,0,20,0,0,0,0,107.0,5.35
Chucky Atkins,40,161,29,91,17,0,22,32,0,0,0,0,213.5,5.34
Jodie Meeks,60,281,99,39,18,5,42,25,0,0,0,0,320.5,5.34
Leon Powe,20,79,61,0,6,2,0,11,0,0,0,0,105.5,5.28
Michael Finley,46,202,71,43,10,6,32,21,0,0,0,0,242.0,5.26
Chris Richard,18,37,59,7,8,4,0,14,0,0,0,0,94.5,5.25
Marcus Banks,22,109,23,26,12,2,7,20,0,0,0,0,115.0,5.23
Bobby Brown,45,215,38,88,15,1,26,46,0,0,0,0,232.5,5.17
Nathan Jawai,39,124,104,24,10,9,0,27,0,0,0,0,201.0,5.15
Hilton Armstrong,33,71,81,21,15,12,0,22,0,0,0,0,169.5,5.14
Jamaal Magloire,36,77,121,1,9,11,0,17,0,0,0,0,183.5,5.1
Garrett Temple,27,136,31,21,13,6,13,27,0,0,0,0,137.5,5.09
Ricky Davis,36,158,57,39,11,3,16,29,0,0,0,0,182.0,5.06
Jeff Teague,71,228,67,122,34,11,7,50,0,0,1,0,347.5,4.89
Stephen Graham,70,296,135,23,20,10,16,36,0,0,0,0,338.0,4.83
Jawad Williams,54,224,83,34,12,5,30,18,0,0,0,0,260.0,4.81
James Jones,36,146,45,17,11,4,37,11,0,0,0,0,172.5,4.79
Joe Smith,64,194,157,21,6,19,1,22,0,0,1,0,304.5,4.76
Mike James,4,18,3,5,3,0,2,5,0,0,0,0,19.0,4.75
DeMarre Carroll,71,209,150,33,28,9,0,24,0,0,0,0,337.5,4.75
Jeff Ayres,39,104,98,1,7,16,0,12,0,0,0,0,185.0,4.74
Joey Graham,63,266,123,22,23,7,2,43,0,0,0,0,296.0,4.7
Sasha Pavlovic,71,263,117,58,23,6,35,53,0,0,0,0,329.0,4.63
Sean May,37,123,70,17,12,7,0,19,0,0,0,0,167.5,4.53
Jermaine Taylor,31,128,46,16,10,3,5,19,0,0,1,0,136.5,4.4
Luke Walton,29,69,38,40,10,1,7,12,0,0,0,0,126.0,4.34
Desmond Mason,5,13,13,2,1,1,0,4,0,0,0,0,21.5,4.3
Ian Mahinmi,26,101,52,2,3,8,0,15,0,0,0,0,111.5,4.29
Sundiata Gaines,32,106,29,39,12,0,7,14,0,0,0,0,134.5,4.2
Acie Law,26,113,17,26,11,1,5,17,0,0,0,0,109.0,4.19
DeSagana Diop,27,32,65,5,5,14,0,12,0,0,0,0,112.0,4.15
DJ Mbenga,49,105,87,8,5,29,0,15,0,0,1,0,201.5,4.11
Derrick Brown,57,186,78,19,21,10,2,19,0,0,0,0,234.0,4.11
Joey Dorsey,15,23,43,2,3,2,0,6,0,0,0,0,60.5,4.03
Kyrylo Fesenko,49,128,90,15,6,19,0,24,0,0,0,0,195.0,3.98
Renaldo Balkman,13,14,23,7,8,2,0,6,0,0,0,0,51.0,3.92
Mardy Collins,43,111,50,44,23,1,4,32,0,0,0,0,167.5,3.9
Steven Hunter,21,53,42,0,1,10,0,9,0,0,0,0,81.5,3.88
Shavlik Randolph,6,14,14,1,1,1,0,3,0,0,0,0,23.0,3.83
Sasha Vujacic,67,185,79,41,20,4,25,17,0,0,0,0,256.0,3.82
Josh Powell,63,169,116,35,9,6,7,33,0,0,0,0,236.0,3.75
Paul Davis,2,5,0,3,0,1,0,0,0,0,0,0,7.5,3.75
DeShawn Stevenson,64,136,91,56,16,6,19,30,0,0,0,0,238.5,3.73
Pops Mensah-Bonsu,20,39,35,3,4,9,0,10,0,0,0,0,73.5,3.67
Tony Battie,15,36,23,3,4,2,1,3,0,0,0,0,53.5,3.57
Fabricio Oberto,57,83,105,51,11,9,0,36,0,0,0,0,201.5,3.54
Chris Quinn,25,56,16,29,9,1,10,10,0,0,0,0,88.0,3.52
Gerald Henderson,43,113,55,13,10,9,4,14,0,0,0,0,150.5,3.5
Hamed Haddadi,36,62,75,10,1,14,0,20,0,0,0,0,126.0,3.5
Mike Harris,13,29,24,3,5,1,0,9,0,0,0,0,44.5,3.42
DaJuan Summers,44,134,45,16,8,7,15,16,0,0,0,0,149.5,3.4
Earl Clark,51,140,62,21,7,13,2,23,0,0,0,0,171.0,3.35
Royal Ivey,44,93,34,27,19,2,14,11,0,0,0,0,145.5,3.31
Brian Cardinal,29,48,29,24,9,3,3,7,0,0,0,0,95.5,3.29
Mike Wilks,4,16,4,4,0,0,2,4,0,0,0,0,13.0,3.25
J.R. Giddens,32,69,51,13,9,2,0,17,0,0,0,0,103.5,3.23
Malik Allen,51,105,82,16,11,5,1,22,0,0,0,0,161.0,3.16
Kevin Ollie,25,44,25,20,9,0,0,6,0,0,0,0,79.0,3.16
Kareem Rush,7,9,6,4,2,3,1,3,0,0,0,0,22.0,3.14
Brian Skinner,16,26,27,0,3,4,0,7,0,0,0,0,47.0,2.94
Danny Green,20,40,17,5,6,3,6,5,0,0,0,0,58.0,2.9
Adam Morrison,31,74,32,18,3,2,5,10,0,0,0,0,89.5,2.89
Othyus Jeffers,14,37,19,1,4,0,0,6,0,0,0,0,40.5,2.89
Lester Hudson,25,58,18,13,8,3,5,14,0,0,0,0,70.5,2.82
Malik Hairston,47,99,49,16,4,9,2,11,0,0,0,0,130.5,2.78
Randolph Morris,28,62,38,2,5,3,0,12,0,0,0,0,75.0,2.68
Cedric Jackson,12,20,8,14,3,2,1,11,0,0,0,0,31.5,2.62
Quinton Ross,52,92,49,12,13,6,4,11,0,0,0,0,136.0,2.62
Patrick O'Bryant,11,19,11,1,2,4,0,5,0,0,0,0,28.5,2.59
Marcus Landry,18,44,19,0,1,2,9,6,0,0,0,0,45.5,2.53
Brian Scalabrine,52,78,48,27,9,4,16,17,0,0,0,0,131.0,2.52
Travis Diener,9,6,3,8,4,0,1,0,0,0,0,0,22.5,2.5
Roko Ukic,13,40,3,12,1,0,3,6,0,0,0,0,32.5,2.5
Jarron Collins,34,34,62,6,2,3,0,10,0,0,0,0,85.0,2.5
Marcus Haislip,10,25,10,0,0,2,3,3,0,0,0,0,25.0,2.5
Sean Marks,14,10,23,2,0,3,0,2,0,0,0,0,34.0,2.43
Jason Hart,5,2,2,6,2,1,0,3,0,0,0,0,12.0,2.4
Othello Hunter,7,11,12,0,0,1,0,3,0,0,0,0,16.5,2.36
Alando Tucker,15,51,10,4,0,0,1,5,0,0,0,0,35.0,2.33
Steve Novak,54,113,33,6,7,2,22,2,0,0,0,0,122.5,2.27
Dominic McGuire,51,38,79,11,5,4,0,17,0,0,0,0,110.0,2.16
Lindsey Hunter,13,13,14,9,1,0,1,4,0,0,0,0,28.0,2.15
Eddy Curry,7,26,13,0,0,1,0,13,0,0,0,0,15.0,2.14
Kosta Koufos,36,53,45,6,2,4,0,15,0,0,0,0,74.5,2.07
Trey Gilder,2,2,1,0,1,0,0,0,0,0,0,0,4.0,2.0
Primoz Brezec,21,19,25,1,1,3,0,2,0,0,0,0,41.5,1.98
Francisco Elson,12,12,14,2,1,0,0,1,0,0,0,0,23.0,1.92
Matt Carroll,25,46,12,6,5,0,4,7,0,0,0,0,46.0,1.84
Alexis Ajinca,6,10,4,0,1,1,0,2,0,0,0,0,11.0,1.83
Will Conroy,5,6,3,7,0,0,0,4,0,0,0,0,9.0,1.8
Patty Mills,10,26,2,5,0,0,2,4,0,0,0,0,17.0,1.7
Joe Alexander,8,4,5,2,1,1,0,0,0,0,0,0,13.0,1.62
Mario West,39,30,27,9,8,0,0,7,0,0,0,0,60.0,1.54
Yakhouba Diawara,6,5,4,3,1,0,1,3,0,0,0,0,9.0,1.5
Byron Mullens,13,14,10,1,2,0,0,4,0,0,0,0,18.0,1.38
Taylor Griffin,8,10,2,1,0,2,0,1,0,0,0,0,11.0,1.38
Darnell Jackson,28,23,22,4,2,4,1,13,0,0,0,0,37.0,1.32
Brian Cook,15,21,9,1,0,2,2,6,0,0,0,0,19.5,1.3
Jason Collins,24,16,14,4,3,2,0,5,0,0,0,0,31.0,1.29
Antonio Anderson,1,2,1,0,0,0,0,1,0,0,0,0,1.0,1.0
Dwayne Jones,2,0,2,0,0,0,0,0,0,0,0,0,2.0,1.0
