Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Matisse Thybulle,71,293,140,53,83,32,54,24,0,0,0,0,572.5,8.06
Jericho Sims,52,178,242,25,15,28,0,27,0,0,2,0,417.0,8.02
Nickeil Alexander-Walker,59,363,101,108,32,21,61,55,0,0,0,0,472.0,8.0
Haywood Highsmith,54,236,188,43,36,17,37,45,0,0,2,0,430.5,7.97
Eugene Omoruyi,40,278,111,28,28,3,25,34,0,0,0,0,318.5,7.96
David Roddy,70,466,193,59,29,19,65,57,0,0,0,0,556.5,7.95
Jordan McLaughlin,43,161,62,148,32,4,24,33,0,0,0,0,341.5,7.94
Usman Garuba,75,225,307,64,44,29,24,47,0,0,0,0,594.5,7.93
Svi Mykhailiuk,32,222,53,53,15,4,42,24,0,0,0,0,252.0,7.88
Lamar Stevens,62,328,207,33,27,19,30,27,0,0,1,0,485.0,7.82
Dewayne Dedmon,38,199,134,26,9,19,12,25,0,0,0,0,296.5,7.8
George Hill,46,232,85,110,26,6,34,34,0,0,0,0,358.0,7.78
Orlando Robinson,31,116,126,25,12,12,0,16,0,0,0,0,241.0,7.77
Jay Scrubb,2,13,6,1,2,0,2,3,0,0,0,0,15.5,7.75
P.J. Tucker,75,266,295,60,39,15,55,44,0,0,0,0,579.5,7.73
Bruno Fernando,39,153,137,31,6,34,0,25,0,0,1,0,300.5,7.71
Gorgui Dieng,31,121,107,53,4,14,21,32,0,0,2,0,237.0,7.65
Yuta Watanabe,58,322,141,48,25,17,60,22,0,0,0,0,442.0,7.62
Xavier Cooks,10,38,38,6,6,4,0,8,0,0,1,0,76.0,7.6
Jarrett Culver,10,44,38,6,6,2,1,7,0,0,0,0,75.5,7.55
Davion Mitchell,80,450,105,185,44,15,63,62,0,0,0,0,602.5,7.53
Kevin Knox II,63,415,177,33,24,12,65,50,0,0,2,0,474.0,7.52
Rudy Gay,56,293,163,57,19,18,33,37,0,0,0,0,420.0,7.5
Blake Wesley,37,184,82,98,25,5,20,65,0,0,0,0,277.0,7.49
Jamal Cain,18,98,52,12,11,1,7,6,0,0,0,0,134.5,7.47
Evan Fournier,27,165,49,36,16,3,35,22,0,0,0,0,201.0,7.44
Christian Koloko,58,182,171,31,21,57,1,20,0,0,0,0,429.5,7.41
Rodney McGruder,32,183,74,28,16,1,41,11,0,0,0,0,237.0,7.41
Ish Wainright,60,251,139,53,38,22,57,22,0,0,0,0,444.0,7.4
Sam Merrill,5,25,9,5,4,0,5,0,0,0,0,0,37.0,7.4
Duane Washington Jr.,31,244,36,63,6,4,40,34,0,0,0,0,227.0,7.32
Derrick Jones Jr.,64,319,153,34,29,37,27,25,0,0,0,0,467.0,7.3
R.J. Hampton,47,302,87,54,27,9,41,42,0,0,0,0,342.5,7.29
Edmond Sumner,53,378,79,68,31,10,31,50,0,0,0,0,383.5,7.24
Johnny Davis,28,163,65,28,10,8,17,17,0,0,0,0,202.0,7.21
Goran Dragic,58,365,81,151,13,4,52,63,0,0,0,0,411.5,7.09
Ousmane Dieng,39,193,105,46,14,7,26,26,0,0,0,0,276.5,7.09
Montrezl Harrell,57,320,159,33,17,25,0,35,0,0,1,0,402.0,7.05
Jaxson Hayes,47,233,132,34,20,19,3,31,0,0,0,0,331.0,7.04
Kendrick Nunn,70,496,109,90,28,7,79,66,0,0,0,0,490.5,7.01
Olivier Sarr,9,36,31,4,1,5,1,4,0,0,1,0,62.5,6.94
Chimezie Metu,66,321,198,40,22,21,9,32,0,0,0,0,457.0,6.92
Vlatko Čančar,60,297,128,80,22,14,43,37,0,0,1,0,414.0,6.9
Luke Kornet,69,261,197,53,11,46,3,25,0,0,0,0,471.0,6.83
Christian Braun,76,360,181,59,41,17,34,35,0,0,0,0,518.0,6.82
Lindy Waters III,41,214,75,28,14,11,58,10,0,0,0,0,279.0,6.8
Moses Brown,36,155,139,4,4,14,0,15,0,0,3,0,244.5,6.79
James Bouknight,34,191,72,41,14,5,33,32,0,0,0,0,231.0,6.79
Austin Rivers,52,255,83,75,28,4,43,23,0,0,0,0,348.0,6.69
Duncan Robinson,42,268,69,46,14,0,63,28,0,0,0,0,280.5,6.68
Zeke Nnaji,53,277,138,18,17,23,17,31,0,0,1,0,353.0,6.66
Nerlens Noel,17,35,46,10,16,10,1,13,0,0,0,0,113.0,6.65
Meyers Leonard,9,43,34,1,2,0,7,6,0,0,1,0,59.0,6.56
Jared Butler,6,37,4,8,5,0,7,5,0,0,0,0,39.0,6.5
Derrick Rose,27,152,40,46,7,5,19,22,0,0,0,0,173.5,6.43
McKinley Wright IV,27,114,47,58,8,5,9,19,0,0,0,0,173.5,6.43
Payton Pritchard,48,270,88,64,14,1,56,40,0,0,1,1,308.0,6.42
Quenton Jackson,9,56,8,15,4,1,1,4,0,0,0,0,57.5,6.39
Dru Smith,15,44,24,22,10,4,5,3,0,0,0,0,95.5,6.37
Simone Fontecchio,52,328,86,42,15,8,63,39,0,0,0,0,330.5,6.36
Patty Mills,40,246,44,56,15,3,49,30,0,0,0,0,253.5,6.34
Ziaire Williams,37,210,79,35,14,6,25,37,0,0,0,0,234.5,6.34
Nikola Jović,15,82,31,10,7,2,8,10,0,0,0,0,94.0,6.27
TyTy Washington Jr.,31,145,45,47,15,2,19,14,0,0,0,0,194.0,6.26
Andre Iguodala,8,17,17,19,4,3,1,9,0,0,0,0,50.0,6.25
Dalano Banton,31,142,45,36,13,13,15,18,0,0,0,0,193.5,6.24
Luka Garza,28,181,63,18,3,2,14,14,0,0,0,0,174.5,6.23
Daishen Nix,57,226,98,132,31,7,40,86,0,0,0,0,353.0,6.19
Isaiah Roby,42,172,107,38,18,7,18,31,0,0,0,0,259.0,6.17
Kai Jones,46,157,123,15,17,30,4,31,0,0,1,0,282.5,6.14
Bryce McGowens,46,246,93,54,15,6,26,43,0,0,0,0,282.0,6.13
MarJon Beauchamp,52,266,115,35,21,7,47,45,0,0,0,0,317.5,6.11
Damian Jones,41,142,122,15,8,21,10,23,0,0,1,0,249.0,6.07
Brandon Boston,22,143,30,20,9,0,12,12,0,0,0,0,133.5,6.07
Johnny Juzang,18,87,39,8,4,3,15,3,0,0,0,0,109.0,6.06
Danny Green,11,61,14,6,6,3,16,10,0,0,0,0,66.5,6.05
Udoka Azubuike,36,125,119,11,6,15,0,18,0,0,0,0,216.5,6.01
Jarrell Brantley,4,22,6,3,0,2,4,2,0,0,0,0,24.0,6.0
Lindell Wigginton,7,50,7,14,0,2,6,12,0,0,1,0,42.0,6.0
Malachi Flynn,53,246,76,70,21,4,47,25,0,0,0,0,317.5,5.99
Justin Holiday,46,205,55,41,19,19,46,22,0,0,0,0,275.5,5.99
Trevelin Queen,7,21,17,6,2,5,2,7,0,0,0,0,41.5,5.93
Juancho Hernangomez,42,122,123,25,16,6,17,15,0,0,1,0,247.5,5.89
Josh Christopher,64,372,71,73,33,15,21,60,0,0,0,0,376.5,5.88
Wesley Matthews,52,179,113,34,20,13,39,18,0,0,0,0,304.0,5.85
Aaron Holiday,63,247,74,89,37,12,36,36,0,0,0,0,366.5,5.82
Kenneth Lofton Jr.,24,120,51,20,5,2,6,12,1,0,1,0,138.0,5.75
Serge Ibaka,16,66,44,4,2,7,6,11,0,0,0,0,91.0,5.69
JaVale McGee,42,186,107,11,4,26,2,36,0,0,0,0,236.0,5.62
Omer Yurtseven,9,40,23,2,2,2,3,4,0,0,0,0,50.5,5.61
JT Thor,69,262,152,36,22,23,39,44,0,0,0,0,384.5,5.57
Juan Toscano-Anderson,52,155,124,65,16,10,8,34,0,0,0,0,288.5,5.55
Danuel House Jr.,56,268,94,44,14,9,37,26,0,0,0,0,310.5,5.54
Garrison Mathews,54,257,73,26,24,5,63,19,0,0,0,0,298.0,5.52
Moses Moody,63,302,105,51,18,7,49,34,0,0,0,0,347.5,5.52
Kevon Harris,34,141,70,16,17,5,16,21,0,0,0,0,187.5,5.51
Markieff Morris,35,132,71,31,9,5,28,18,0,0,1,0,193.0,5.51
Keon Johnson,40,189,44,59,19,6,28,43,0,0,0,0,218.5,5.46
Kira Lewis Jr.,25,114,33,23,10,2,15,10,0,0,0,0,134.5,5.38
Jabari Walker,56,216,131,34,10,13,16,29,0,0,0,0,298.0,5.32
Jamaree Bouyea,5,15,6,4,4,2,2,4,0,0,0,0,26.5,5.3
Caleb Houstan,51,193,99,30,12,7,46,18,0,0,0,0,268.5,5.26
Michael Carter-Williams,4,17,5,7,1,1,1,4,0,0,0,0,21.0,5.25
Jared Rhoden,14,45,37,4,4,1,5,3,0,0,0,0,73.0,5.21
Admiral Schofield,37,155,62,31,8,5,24,16,0,0,0,0,192.5,5.2
Davis Bertans,45,206,53,21,11,8,55,10,0,0,0,0,232.5,5.17
James Johnson,18,51,30,15,7,6,3,8,0,0,0,0,90.0,5.0
Micah Potter,7,24,16,4,1,0,4,2,0,0,1,0,35.0,5.0
Stanley Umude,1,2,0,0,1,1,0,0,0,0,0,0,5.0,5.0
Miles McBride,64,222,50,72,37,8,40,25,0,0,0,0,318.0,4.97
Taj Gibson,49,168,93,34,15,12,8,26,0,0,0,0,243.0,4.96
AJ Green,35,154,45,22,6,0,44,9,0,0,0,0,169.0,4.83
Josh Minott,15,46,25,5,4,6,2,3,0,0,1,0,72.0,4.8
Moussa Diabaté,22,59,50,4,7,8,1,9,0,0,0,0,105.0,4.77
Xavier Sneed,4,17,5,5,0,1,3,3,0,0,0,0,19.0,4.75
Raul Neto,48,157,46,79,17,4,12,24,0,0,0,0,227.5,4.74
Kessler Edwards,36,100,61,23,14,6,17,13,0,0,0,0,169.5,4.71
Jason Preston,14,41,22,27,2,0,5,10,0,0,0,0,66.0,4.71
Max Christie,41,128,75,21,9,7,26,13,0,0,0,0,192.0,4.68
Jake LaRavia,35,105,63,21,12,4,24,18,0,0,0,0,162.5,4.64
Peyton Watson,23,75,37,11,2,11,6,8,0,0,0,0,106.5,4.63
Frank Ntilikina,47,135,62,58,16,7,17,29,0,0,0,0,213.0,4.53
Ish Smith,43,108,54,100,8,7,2,44,0,0,0,0,195.0,4.53
Trent Forrest,23,52,37,38,7,2,0,15,0,0,0,0,104.0,4.52
Darius Days,4,15,6,1,0,1,3,0,0,0,0,0,18.0,4.5
John Butler Jr.,19,45,17,11,7,9,8,1,0,0,0,0,85.5,4.5
Devon Dotson,6,3,10,8,5,0,1,3,0,0,0,0,27.0,4.5
Udonis Haslem,7,27,11,0,1,2,3,1,0,0,0,0,31.0,4.43
Patrick Baldwin Jr.,31,122,40,11,6,4,32,11,0,0,0,0,137.0,4.42
Isaiah Mobley,12,31,20,3,4,3,3,1,0,0,0,0,53.0,4.42
Anthony Gill,59,195,99,34,7,12,4,15,0,0,0,0,255.5,4.33
Theo Pinson,40,95,63,46,6,1,22,12,0,0,1,1,172.5,4.31
Jeff Dowtin Jr.,25,61,23,31,9,3,5,5,0,0,0,0,106.0,4.24
Kennedy Chandler,36,78,38,58,12,5,2,18,0,0,0,0,152.0,4.22
David Duke Jr.,23,85,29,21,10,1,1,18,0,0,0,0,97.0,4.22
Neemias Queta,5,12,11,1,0,2,0,1,0,0,0,0,21.0,4.2
Alex Len,26,43,60,12,4,11,0,16,0,0,0,0,107.5,4.13
Richaun Holmes,42,130,80,9,3,11,5,14,0,0,1,0,171.5,4.08
Frank Kaminsky,36,89,52,32,6,4,13,9,0,0,0,0,146.0,4.06
Nathan Knight,38,139,56,13,10,6,8,21,0,0,0,0,153.5,4.04
Amir Coffey,50,172,53,53,7,5,11,21,0,0,0,0,200.5,4.01
Justin Champagnie,5,11,8,4,1,0,1,0,0,0,0,0,20.0,4.0
Sterling Brown,4,0,8,2,3,0,0,0,0,0,0,0,16.0,4.0
Mfiondu Kabengele,4,6,10,0,2,0,0,1,0,0,0,0,16.0,4.0
Furkan Korkmaz,37,140,42,22,10,3,18,24,0,0,0,0,145.0,3.92
Boban Marjanovic,31,102,60,9,5,2,0,14,0,0,0,0,120.0,3.87
Mamadi Diakite,22,57,30,8,4,9,7,12,0,0,0,0,84.0,3.82
Jaden Springer,16,42,14,8,7,3,2,3,0,0,0,0,61.0,3.81
A.J. Lawson,15,56,21,2,2,0,10,3,0,0,0,0,57.0,3.8
Jordan Hall,9,28,12,11,1,0,3,7,0,0,0,0,33.5,3.72
Matt Ryan,34,122,26,16,5,1,32,7,0,0,0,0,124.0,3.65
Terry Taylor,31,89,47,10,3,6,5,9,0,0,0,0,113.0,3.65
Bryn Forbes,25,89,15,17,7,2,14,12,0,0,0,0,89.5,3.58
Davon Reed,43,89,59,23,15,4,17,20,0,0,0,0,153.0,3.56
Isaiah Todd,6,9,12,4,1,0,1,2,0,0,0,0,21.0,3.5
Carlik Jones,7,20,5,6,2,0,3,2,0,0,0,0,24.5,3.5
Dalen Terry,38,85,37,22,11,5,7,8,0,0,0,0,129.0,3.39
Noah Vonleh,23,25,48,7,2,8,1,11,0,0,0,0,77.0,3.35
Facundo Campazzo,8,10,2,9,6,0,3,3,0,0,0,0,26.5,3.31
Khem Birch,20,43,25,7,5,5,1,8,0,0,0,0,66.0,3.3
Robin Lopez,37,112,51,19,2,8,2,25,0,0,0,0,122.0,3.3
Kendall Brown,6,9,6,3,4,0,0,2,0,0,0,0,19.5,3.25
Garrett Temple,25,50,17,13,9,2,11,4,0,0,0,0,78.5,3.14
Vince Williams Jr.,15,30,15,4,6,2,4,5,0,0,0,0,47.0,3.13
Alize Johnson,4,7,10,1,1,0,0,4,0,0,0,0,12.5,3.12
Greg Brown III,16,28,19,3,4,5,1,6,0,0,0,0,48.5,3.03
Kobi Simmons,5,5,4,5,0,2,1,1,0,0,0,0,15.0,3.0
Frank Jackson,1,0,2,1,0,0,0,0,0,0,0,0,3.0,3.0
Scotty Pippen Jr.,6,14,4,2,2,1,1,2,0,0,0,0,17.5,2.92
Ryan Arcidiacono,20,26,15,23,5,0,8,7,0,0,0,0,58.0,2.9
JD Davison,12,19,9,11,2,2,2,4,0,0,0,0,34.5,2.88
PJ Dozier,16,22,14,10,6,1,2,5,0,0,0,0,45.0,2.81
Xavier Moon,4,7,3,5,0,0,1,1,0,0,0,0,11.0,2.75
Ron Harper Jr.,9,20,7,4,0,1,3,0,0,0,0,0,24.5,2.72
KZ Okpala,35,46,34,13,7,7,7,7,0,0,0,0,94.5,2.7
Matthew Dellavedova,32,47,13,41,7,0,9,10,0,0,0,0,86.0,2.69
Wendell Moore Jr.,29,42,18,18,8,5,2,8,0,0,0,0,76.0,2.62
Jordan Schakel,2,3,0,1,1,0,1,0,0,0,0,0,5.0,2.5
Keon Ellis,16,24,8,6,5,1,6,1,0,0,0,0,40.0,2.5
Vít Krejčí,29,36,26,17,5,1,5,5,0,0,0,0,70.5,2.43
Cole Swider,7,9,7,4,0,0,3,0,0,0,0,0,17.0,2.43
Jack White,17,21,17,4,3,2,3,2,0,0,0,0,41.0,2.41
Buddy Boeheim,10,16,6,4,2,0,4,0,0,0,0,0,24.0,2.4
Tyler Dorsey,3,9,2,0,0,0,1,0,0,0,0,0,7.0,2.33
Thanasis Antetokounmpo,37,51,44,15,3,3,0,12,0,0,0,0,84.5,2.28
Justin Jackson,23,20,17,9,4,4,5,2,0,0,0,0,52.5,2.28
Tony Bradley,12,19,11,1,1,1,3,1,0,0,0,0,26.0,2.17
Vernon Carey Jr.,11,6,11,3,2,2,0,2,0,0,0,0,23.0,2.09
Lester Quinones,4,10,3,2,1,0,2,5,0,0,0,0,8.0,2.0
Donovan Williams,2,4,2,0,0,0,0,0,0,0,0,0,4.0,2.0
Dylan Windler,3,5,0,1,1,0,1,1,0,0,0,0,5.0,1.67
Ryan Rollins,12,23,12,6,1,1,3,16,0,0,0,0,19.0,1.58
Tyrese Martin,16,21,12,2,1,0,1,2,0,0,0,0,25.0,1.56
Trevor Hudgins,5,9,0,3,0,0,2,1,0,0,0,0,7.5,1.5
Joe Wieskamp,9,9,4,3,0,0,3,1,0,0,0,0,12.0,1.33
Trevor Keels,3,3,2,0,0,0,1,0,0,0,0,0,4.0,1.33
Leandro Bolmaro,14,6,7,7,3,1,0,7,0,0,0,0,18.0,1.29
Malcolm Hill,5,5,3,0,0,0,1,0,0,0,0,0,6.0,1.2
Braxton Key,3,4,1,0,0,0,0,0,0,0,0,0,3.0,1.0
Chima Moneke,2,2,2,1,0,0,0,2,0,0,0,0,2.0,1.0
Marko Simonovic,7,6,2,0,0,0,1,0,0,0,0,0,5.5,0.79
Dereon Seabron,5,4,1,0,0,0,0,0,0,0,0,0,3.0,0.6
Chris Silva,1,2,0,0,0,0,0,1,0,0,0,0,0.0,0.0
Deonte Burton,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Michael Foster Jr.,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Alondes Williams,1,0,1,0,0,0,0,2,0,0,0,0,-1.0,-1.0
