"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"119","Tyler Goodson","RB","FA","11","-","-","0.6","1","-","-","-","0.2","1.8","0.4","-","0","0","0","0","0.9","-","0.3","0.5","5.2"
"120","Reggie Gilliam","RB","NE","17","0","0","0","0","0","0","-","0","0","0","0","1.2","0","0","0","0","0","3.6","0.3","4.8"
"121","Ronnie Rivers","RB","LAR","7","-","-","-","-","-","-","0","BYE","-","-","-","-","0","4.1","0","0","0.5","0","0.7","4.6"
"122","Clyde Edwards-Helaire","RB","FA","2","-","-","-","-","-","-","-","-","0.5","-","-","3.7","-","-","-","-","-","-","2.1","4.2"
"123","Julius Chestnut","RB","FA","17","0.2","0","2.6","0","0.3","0","0","0.5","0","-","0","0.3","0","0","0","0.1","0","0","0.2","4"
"123","Nathan Carter","RB","ATL","4","-","0","2.6","-","BYE","-","-","1.4","-","-","-","-","-","-","-","-","-","0","1","4"
"125","Dylan Laube","RB","LV","17","0","3.7","0.2","0","0","0","1.4","BYE","0","0","0","0","0","0","0.4","0","0","-2","0.2","3.7"
"126","Dameon Pierce","RB","FA","5","0.5","-","-","-","2.1","-","-","0","-","0","-","-","-","-","-","-","-","1","0.7","3.6"
"127","D'Ernest Johnson","RB","FA","6","-","-","-","-","-","-","0","-","-","0.1","0.6","-","-","-","-","0","0.5","1.3","0.4","2.5"
"128","Patrick Ricard","RB","NYG","12","-","-","-","-","-","0","-","0","0","0.3","0","0","0","0","0","0","0","1.8","0.2","2.1"
"128","DeeJay Dallas","RB","JAC","5","-","-","-","-","0","0","-","BYE","-","-","-","-","-","-","-","0","2.1","0","0.4","2.1"
"130","Jacardia Wright","RB","SEA","1","-","-","2","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","2","2"
"131","Roschon Johnson","RB","CHI","6","-","0","0","0","BYE","0.6","1.1","-","-","-","0","-","-","-","-","-","-","-","0.3","1.7"
"132","Josh Williams","RB","TB","2","-","-","-","-","0","-","-","1.1","BYE","-","-","-","-","-","-","-","-","-","0.6","1.1"
"132","Jacob Saylors","RB","DET","11","0","0","0","1.1","0","-","0","BYE","0","-","0","0","-","0","-","0","-","-","0.1","1.1"
"134","Amar Johnson","RB","LAC","1","-","-","-","-","-","-","-","-","-","-","0.8","BYE","-","-","-","-","-","-","0.8","0.8"
"135","Kalel Mullings","RB","TEN","5","-","-","-","-","-","-","-","-","-","BYE","-","0","0","-","0.3","0","0.4","-","0.1","0.7"
"136","Myles Gaskin","RB","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","0.6","-","-","-","-","-","0.6","0.6"
"136","Owen Wright","RB","TB","3","-","-","-","-","-","0","-","-","BYE","-","0","0.6","-","-","-","-","-","-","0.2","0.6"
"138","Sione Vaki","RB","DET","8","-","-","0","-","-","-","-","BYE","0","0.4","-","-","0","0","0","-","0","0","0.1","0.4"
"138","Craig Reynolds","RB","FA","6","0","0.4","-","0","0","0","-","-","-","0","-","-","-","-","-","-","-","-","0.1","0.4"
"140","Kendall Milton","RB","CIN","1","-","-","-","-","-","-","-","-","-","BYE","0.2","-","-","-","-","-","-","-","0.2","0.2"
"141","Jashaun Corbin","RB","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0","0"
"141","Keilan Robinson","RB","NYJ","1","-","-","-","-","-","-","-","-","BYE","-","-","-","0","-","-","-","-","-","0","0"
"141","Alexander Mattison","RB","FA","2","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","-","-","-","0","0"
"141","Gary Brightwell","RB","CIN","2","-","-","-","-","-","-","-","-","-","BYE","-","0","0","-","-","-","-","-","0","0"
"141","Deion Hankins","RB","CHI","1","-","-","-","-","BYE","-","-","-","-","-","-","0","-","-","-","-","-","-","0","0"
"141","Elijah Mitchell","RB","NE","1","-","-","-","-","-","-","-","-","-","-","0","-","-","BYE","-","-","-","-","0","0"
"141","Chris Collier","RB","LV","1","-","-","-","-","-","-","-","BYE","-","-","-","0","-","-","-","-","-","-","0","0"
"141","Keaontay Ingram","RB","FA","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","0","0","0"
"141","Jordan Mims","RB","FA","1","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"141","Chase Edmonds","RB","WAS","3","-","-","-","-","-","-","-","-","-","-","0","BYE","-","-","0","-","0","-","0","0"
"141","Xazavian Valladay","RB","FA","1","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"141","Michael Burton","RB","FA","1","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","0","0"
"141","Jeff Wilson Jr.","RB","FA","2","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"141","Kye Robichaux","RB","DET","1","-","-","-","-","-","-","0","BYE","-","-","-","-","-","-","-","-","-","-","0","0"
"141","Ulysses Bentley IV","RB","IND","1","0","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0"
"141","Eric Gray","RB","NYG","3","-","-","-","-","-","-","0","-","-","-","-","0","-","BYE","-","-","0","-","0","0"
"141","Lew Nichols III","RB","PIT","2","-","-","-","-","BYE","0","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"141","Raheem Blackshear","RB","FA","1","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","0","0"
"141","Isaac Guerendo","RB","SF","8","0","0","0","-","0","-","0","-","0","-","0","-","0","BYE","-","-","-","-","0","0"
"141","Avery Williams","RB","FA","1","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"141","Jakob Johnson","RB","FA","7","0","0","0","-","-","-","-","-","-","-","0","0","0","0","-","-","-","-","0","0"
"141","Trey Sermon","RB","FA","3","-","-","-","0","-","-","-","-","0","0","-","-","-","-","-","-","-","-","0","0"
"141","Sincere McCormick","RB","FA","1","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"141","Jordan James","RB","SF","2","-","-","0","-","-","-","-","-","-","-","-","-","-","BYE","-","0","-","-","0","0"
"165","Nyheim Miller-Hines","RB","FA","4","-","-","-","-","-","0","0","-0.2","-","-","-","-","-","-","-","-","-","0","-0.1","-0.2"
"165","Travis Homer","RB","FA","8","-","-","-","-","-","-","0","0","0","-","-0.2","-","0","0","-","-","0","0","0","-0.2"
""
""
