"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"105","Brevin Jordan","TE","HOU","2","1.3","1.4","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","1.4","2.7"
"106","Geoff Swaim","TE","FA","8","-","-","0","0","0","0","0","1.7","0","-","0","-","-","-","-","-","-","-","0.2","1.7"
"106","John Samuel Shenker","TE","FA","7","-","-","-","0","0","0","0","1.7","-","-","-","-","-","-","-","0","0","-","0.2","1.7"
"106","Jared Wiley","TE","KC","7","0","1.7","0","0","0","BYE","0","0","-","-","-","-","-","-","-","-","-","-","0.2","1.7"
"109","David Martin-Robinson","TE","TEN","5","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0","0","1.6","0","0","0.3","1.6"
"110","Zach Davidson","TE","FA","3","-","-","-","-","-","-","-","-","-","-","1.5","-","0","0","-","-","-","-","0.5","1.5"
"110","Ross Dwelley","TE","FA","14","0","0","0","0","-","0","0","0","0","-","1.5","-","0","0","0","0","-","0","0.1","1.5"
"110","Jody Fortson Jr.","TE","FA","3","-","-","-","-","1.5","-","0","0","-","-","-","-","-","-","-","-","-","-","0.5","1.5"
"113","Marcedes Lewis","TE","FA","17","0","0","0","0","0","1.2","-","0","0","0","0","0","0","0","0","0","0","0","0.1","1.2"
"113","John FitzPatrick","TE","FA","9","-","-","-","-","-","-","-","0","0","-","0","1.2","-","0","0","0","0","0","0.1","1.2"
"115","Ko Kieft","TE","TB","17","0","0","0","0","0","0","0","0","0","0","BYE","0","0","0","0","0","0","0","0","0"
"115","Parker Hesse","TE","FA","7","0","0","0","0","-","0","0","0","-","-","-","-","-","-","-","-","-","-","0","0"
"115","James Mitchell","TE","CAR","1","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","0","0"
"115","Stephen Sullivan","TE","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0","0"
"115","Princeton Fant","TE","DAL","5","-","-","-","-","-","-","BYE","-","-","-","0","-","0","0","0","0","-","-","0","0"
"115","Jack Westover","TE","NE","2","-","-","-","-","-","-","-","-","-","-","-","0","-","BYE","-","-","-","0","0","0"
"115","Irv Smith Jr.","TE","FA","5","-","-","-","-","-","-","-","-","-","-","-","-","0","-","0","0","0","0","0","0"
"115","Baylor Cupp","TE","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","0","0"
"115","Zack Kuntz","TE","MIA","1","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0","-","-","-","0","0"
"115","Thomas Odukoya","TE","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","0","0"
"115","Tanner McLachlan","TE","LAC","2","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","0","0","-","0","0"
"115","Brenden Bates","TE","CLE","6","-","0","0","0","0","-","-","-","-","BYE","-","-","-","-","-","-","0","0","0","0"
"115","Jordan Matthews","TE","FA","3","0","0","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"115","Nick Muse","TE","FA","4","0","0","-","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","0","0"
"115","Tyler Mabry","TE","FA","2","-","-","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","-","0","0"
"115","Andrew Beck","TE","NYJ","4","-","-","-","-","0","0","0","-","-","-","-","BYE","-","-","-","0","-","-","0","0"
"115","C.J. Uzomah","TE","FA","7","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0","0","0","-","0","0"
"115","Travis Vokolek","TE","FA","1","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
