Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Marcus Banks,45,221,38,60,23,3,5,40,0,0,0,0,223.0,4.96
Mike Wilks,47,170,54,79,15,4,5,31,0,0,1,0,228.5,4.86
Jacque Vaughn,64,192,68,131,24,2,1,40,0,0,0,0,307.5,4.8
Robert Hite,12,51,16,8,3,2,5,6,0,0,0,0,56.0,4.67
Michael Sweetney,48,153,120,28,9,11,0,42,0,0,1,0,223.5,4.66
Josh Powell,37,116,88,21,5,12,0,29,0,0,0,0,172.0,4.65
Lynn Greer,41,167,27,53,17,1,18,18,0,0,0,0,190.5,4.65
David Noel,68,184,123,65,25,9,17,40,0,0,0,0,316.5,4.65
Jake Tsakalidis,36,84,104,5,8,12,0,24,0,0,0,0,167.0,4.64
Shammond Williams,30,94,40,31,12,0,20,13,0,0,0,0,139.0,4.63
DerMarr Johnson,39,135,57,17,16,12,19,27,0,0,0,0,180.0,4.62
Daniel Ewing,61,179,73,90,32,4,14,50,0,0,0,0,281.5,4.61
Bo Outlaw,41,81,106,16,17,6,0,21,0,0,0,0,187.5,4.57
Bracey Wright,19,67,21,15,9,1,6,6,0,0,0,0,86.5,4.55
Lou Amundson,11,16,28,1,1,8,0,5,0,0,0,0,50.0,4.55
Shawne Williams,46,180,83,22,6,8,19,24,0,0,0,0,208.5,4.53
Ira Newble,15,46,30,2,6,0,8,3,0,0,0,0,68.0,4.53
Ronnie Price,58,192,71,48,28,4,21,33,0,0,0,0,256.5,4.42
Chris Quinn,42,141,30,65,15,0,20,21,0,0,0,0,184.5,4.39
Calvin Booth,44,69,81,18,4,29,1,9,0,0,1,0,192.0,4.36
Aaron McKie,10,22,18,13,4,0,0,8,0,0,0,0,42.0,4.2
Luke Jackson,13,48,10,13,5,1,5,7,0,0,0,0,54.5,4.19
Dan Dickau,50,166,43,70,14,1,16,27,0,0,0,0,207.0,4.14
Doug Christie,7,13,11,8,3,1,1,5,0,0,0,0,29.0,4.14
Jarron Collins,82,204,171,60,13,8,0,37,0,0,0,0,338.0,4.12
Patrick O'Bryant,16,31,21,9,6,8,0,8,0,0,0,0,65.5,4.09
Travis Diener,26,98,18,35,4,0,18,13,0,0,0,0,106.0,4.08
Michael Olowokandi,24,40,48,5,8,13,0,17,0,0,0,0,98.0,4.08
Dee Brown,49,94,40,83,22,7,6,31,0,0,0,0,200.0,4.08
Maurice Taylor,12,24,28,5,4,1,0,6,0,0,0,0,49.0,4.08
Aaron Williams,38,76,85,7,7,14,0,18,0,0,0,0,154.0,4.05
James Singleton,53,85,106,17,15,17,3,17,0,0,0,0,214.0,4.04
Jared Reiner,27,33,71,13,5,6,0,14,0,0,0,0,108.5,4.02
Maceo Baston,47,138,74,16,12,18,3,32,0,0,0,0,188.5,4.01
Rafael Araujo,28,72,66,10,6,2,0,17,0,0,0,0,111.0,3.96
Luke Schenscher,11,19,25,1,2,4,0,4,0,0,0,0,43.5,3.95
Jackie Butler,11,41,22,5,2,0,0,10,0,0,1,0,42.5,3.86
Melvin Ely,30,89,53,18,6,8,0,28,0,0,0,0,115.5,3.85
Bernard Robinson,31,61,48,19,17,2,0,16,0,0,0,0,119.5,3.85
Pat Burke,23,60,47,5,3,2,6,7,0,0,0,0,88.0,3.83
David Harrison,24,71,42,6,5,12,0,26,0,0,0,0,91.5,3.81
Royal Ivey,53,157,51,45,24,4,5,31,0,0,0,0,202.0,3.81
Kevin Willis,5,12,8,1,2,1,0,2,0,0,0,0,19.0,3.8
Donell Taylor,47,126,53,45,17,3,3,25,0,0,0,0,177.5,3.78
Jalen Rose,29,108,23,16,5,2,21,9,0,0,0,0,108.5,3.74
John Lucas III,47,154,36,33,17,0,15,15,0,0,0,0,172.5,3.67
David Wesley,35,73,35,37,12,4,9,17,0,0,0,0,128.0,3.66
Viktor Khryapa,33,73,57,21,10,1,0,16,0,0,0,0,120.5,3.65
Danny Fortson,14,40,43,1,1,0,0,15,0,0,0,0,51.0,3.64
Julius Hodge,9,15,8,12,4,0,0,3,0,0,0,0,32.5,3.61
Eddie Griffin,13,18,25,4,0,7,0,6,0,0,0,0,46.0,3.54
Esteban Batista,13,20,30,4,3,0,0,4,0,0,0,0,46.0,3.54
Wayne Simien,8,23,11,4,2,0,0,3,0,0,0,0,27.5,3.44
Kelvin Cato,18,22,31,0,3,10,0,6,0,0,0,0,62.0,3.44
Stephen Graham,14,45,21,5,4,1,3,13,0,0,0,0,47.0,3.36
Quincy Douby,42,119,37,15,15,4,12,15,0,0,0,0,140.5,3.35
Shannon Brown,23,73,21,10,7,3,7,14,0,0,0,0,77.0,3.35
Jamal Sampson,22,24,48,5,2,7,0,10,0,0,0,0,73.0,3.32
Darrick Martin,31,94,12,43,3,0,13,12,0,0,0,0,102.5,3.31
Mouhamed Sene,28,53,45,0,3,12,0,11,0,0,0,0,90.5,3.23
Hassan Adams,61,174,77,13,17,4,0,22,0,0,0,0,197.0,3.23
Randolph Morris,5,4,9,1,2,1,0,2,0,0,0,0,16.0,3.2
Roger Mason Jr.,62,165,45,35,13,6,33,19,0,0,0,0,198.0,3.19
Brandon Bass,21,42,43,3,2,3,0,10,0,0,0,0,67.0,3.19
CJ Miles,37,101,35,25,11,4,7,28,0,0,0,0,116.0,3.14
Earl Barron,28,65,41,5,6,4,0,11,0,0,0,0,87.5,3.12
Scott Padgett,31,46,54,8,5,3,8,9,0,0,0,0,96.0,3.1
Michael Ruffin,30,17,62,6,6,8,0,12,0,0,0,0,92.5,3.08
Will Blalock,14,25,15,17,5,0,1,12,0,0,0,0,43.0,3.07
Jerome James,41,76,66,3,6,15,0,23,0,0,0,0,126.0,3.07
Bobby Jones,44,110,57,16,11,1,1,18,0,0,0,0,134.5,3.06
Matt Freije,19,40,24,7,3,1,3,3,0,0,0,0,57.5,3.03
Jumaine Jones,18,40,23,1,5,1,10,7,0,0,0,0,54.0,3.0
James Augustine,2,2,3,2,0,0,0,0,0,0,0,0,6.0,3.0
Alvin Williams,2,2,1,3,2,0,0,3,0,0,0,0,6.0,3.0
Pape Sow,7,10,11,2,1,1,0,1,0,0,0,0,21.0,3.0
Andre Brown,38,93,74,2,6,4,0,29,0,0,0,0,113.5,2.99
Pat Garrity,33,71,42,14,7,0,11,14,0,0,0,0,97.0,2.94
Dijon Thompson,6,17,8,2,0,0,0,1,0,0,0,0,17.5,2.92
Paul Davis,31,51,44,7,6,5,0,8,0,0,0,0,90.5,2.92
Orien Greene,41,63,44,22,17,4,2,28,0,0,0,0,112.5,2.74
Rawle Marshall,40,99,29,13,12,5,4,19,0,0,0,0,108.5,2.71
Justin Reed,41,106,46,17,5,3,0,22,0,0,0,0,110.0,2.68
Sean Marks,3,6,3,0,0,1,0,0,0,0,0,0,8.0,2.67
Vassilis Spanoulis,31,85,22,28,7,1,5,29,0,0,0,0,82.0,2.65
Mark Madsen,56,61,87,10,10,10,0,21,0,0,0,0,146.5,2.62
Slava Medvedenko,14,42,14,2,0,2,1,5,0,0,0,0,36.5,2.61
Ryan Hollins,27,64,31,1,4,7,0,16,0,0,0,0,70.0,2.59
Eric Williams,21,54,17,7,3,0,8,7,0,0,0,0,54.0,2.57
Othella Harrington,26,67,38,6,1,1,0,15,0,0,0,0,66.5,2.56
Dajuan Wagner,1,4,0,1,0,0,1,1,0,0,0,0,2.5,2.5
J.J. Barea,33,78,25,24,1,1,6,14,0,0,1,0,82.0,2.48
Eric Piatkowski,11,27,9,4,0,1,7,5,0,0,0,0,27.0,2.45
Pops Mensah-Bonsu,12,29,21,0,1,0,0,9,0,0,0,0,28.5,2.38
Desmon Farmer,8,13,1,9,1,0,2,1,0,0,0,0,18.5,2.31
P.J. Tucker,17,30,23,3,2,0,0,6,0,0,0,0,39.0,2.29
Ronald Dupree,19,25,17,5,5,1,0,3,0,0,0,0,43.5,2.29
Cedric Bozeman,23,26,23,9,5,2,2,9,0,0,0,0,51.0,2.22
Marcus Vinicius,13,22,11,5,2,1,3,6,0,0,0,0,28.5,2.19
Scot Pollard,24,24,31,3,4,1,0,4,0,0,0,0,52.0,2.17
James Lang,11,11,11,2,0,3,0,2,0,0,0,0,22.5,2.05
Steve Novak,35,51,26,6,5,0,13,4,0,0,0,0,70.0,2.0
Mike Hall,2,2,2,1,0,0,0,0,0,0,0,0,4.0,2.0
Maurice Ager,32,69,21,7,4,3,5,15,0,0,0,0,64.0,2.0
Will Conroy,7,0,7,9,0,0,0,2,0,0,0,0,14.0,2.0
Andre Barrett,6,8,5,7,0,0,0,4,0,0,0,0,12.0,2.0
Damir Markota,30,51,31,6,3,1,6,15,0,0,0,0,58.5,1.95
Yaroslav Korolev,10,12,3,4,3,0,1,1,0,0,0,0,18.5,1.85
DJ Mbenga,21,17,11,6,3,5,0,5,0,0,0,0,36.5,1.74
Ivan McFarlin,11,15,11,1,0,0,0,1,0,0,0,0,18.5,1.68
Uros Slokar,20,38,14,1,1,2,1,9,0,0,0,0,31.5,1.57
Dwayne Jones,4,3,6,0,0,0,0,2,0,0,0,0,5.5,1.38
Jeremy Richardson,6,8,2,0,1,0,2,1,0,0,0,0,8.0,1.33
Steven Smith,8,5,6,0,1,0,0,2,0,0,0,0,8.5,1.06
Randy Livingston,4,0,1,4,0,0,0,1,0,0,0,0,4.0,1.0
Andreas Glyniadakis,13,17,8,1,0,0,0,9,0,0,0,0,8.5,0.65
Roger Powell,3,2,3,0,0,0,0,3,0,0,0,0,1.0,0.33
Vitaly Potapenko,3,0,2,0,0,0,0,2,0,0,0,0,0.0,0.0
Von Wafer,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Mile Ilic,5,0,1,0,0,0,0,3,0,0,0,0,-2.0,-0.4
Chris McCray,5,0,0,0,0,0,0,2,0,0,0,0,-2.0,-0.4
