Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Anfernee Simons,64,502,140,89,18,8,120,43,0,0,0,0,549.0,8.58
Dylan Windler,31,161,107,33,19,12,26,32,0,0,1,0,264.5,8.53
Tyrese Maxey,61,488,104,120,26,13,31,41,0,0,0,0,520.5,8.53
Devin Vassell,62,341,174,56,43,18,52,22,0,0,0,0,526.5,8.49
Bryn Forbes,70,701,112,45,24,1,154,44,0,0,1,0,591.5,8.45
Jordan Bell,6,15,24,7,3,5,0,4,0,0,0,0,50.5,8.42
Avery Bradley,27,173,57,46,21,3,33,28,0,0,0,0,226.0,8.37
Kira Lewis Jr.,54,343,71,124,38,10,40,34,0,0,0,0,448.5,8.31
Jeff Teague,55,371,88,132,34,12,36,64,0,0,0,0,451.5,8.21
Chimezie Metu,36,226,112,28,14,18,13,29,0,0,0,0,294.5,8.18
Matthew Dellavedova,13,36,24,58,4,1,4,6,0,0,0,0,106.0,8.15
Aaron Holiday,66,475,89,123,46,13,67,66,0,0,1,0,536.0,8.12
Frank Mason III,4,25,12,12,0,0,2,5,0,0,0,0,32.5,8.12
Brad Wanamaker,61,336,105,174,43,11,16,71,0,0,0,0,492.0,8.07
Cody Martin,52,207,161,86,37,12,16,40,0,0,1,0,417.5,8.03
Justin Jackson,34,245,77,52,15,2,36,32,0,0,0,0,271.5,7.99
Stanley Johnson,61,267,153,89,52,18,45,54,0,0,2,0,486.0,7.97
Caleb Martin,53,264,141,67,37,12,31,33,0,0,1,0,421.5,7.95
Yuta Watanabe,50,218,159,40,26,19,36,19,0,0,0,0,397.0,7.94
Dante Exum,6,23,17,13,4,2,2,7,0,0,0,0,47.5,7.92
Solomon Hill,71,317,214,75,50,11,68,42,0,0,0,0,561.5,7.91
Abdel Nader,24,160,62,19,10,9,18,19,0,0,0,0,189.0,7.88
Timothe Luwawu-Cabarrot,58,370,129,69,33,6,75,43,0,0,0,0,455.5,7.85
John Konchar,43,184,128,47,30,9,21,18,0,0,0,0,337.5,7.85
D.J. Wilson,35,183,112,23,11,16,30,22,0,0,1,0,274.5,7.84
Georges Niang,72,500,176,59,25,8,124,51,0,0,1,0,563.0,7.82
Damyean Dotson,46,308,93,91,16,4,46,42,0,0,0,0,359.0,7.8
Ben McLemore,53,406,100,39,23,9,97,42,0,0,0,0,412.5,7.78
Chasson Randle,41,266,82,74,22,5,44,46,0,0,0,0,319.0,7.78
Damian Jones,39,183,121,29,11,29,1,26,0,0,1,0,297.0,7.62
Onyeka Okongwu,50,228,163,18,23,33,0,29,0,0,2,0,380.0,7.6
Robert Franks,7,43,14,5,3,3,5,2,0,0,0,0,53.0,7.57
Trey Lyles,23,115,86,14,6,1,14,6,0,0,1,0,173.5,7.54
Tony Snell,47,249,112,59,13,11,62,21,0,0,0,0,353.5,7.52
Jerome Robinson,17,83,38,25,12,6,11,19,0,0,0,0,127.0,7.47
Edmond Sumner,53,399,94,49,33,10,35,51,0,0,0,0,395.0,7.45
Grant Williams,63,294,178,64,32,24,48,56,0,0,0,0,469.0,7.44
Jarrett Culver,34,180,104,24,17,9,13,28,0,0,1,0,249.5,7.34
Precious Achiuwa,61,304,208,29,20,28,0,43,0,0,3,0,445.0,7.3
Anthony Lamb,24,133,70,23,6,5,23,19,0,0,0,0,174.0,7.25
Jalen Harris,13,96,18,17,8,0,17,14,0,0,0,0,93.5,7.19
Jabari Parker,13,72,42,11,1,5,2,10,0,0,0,0,92.0,7.08
Luke Kornet,31,106,67,24,4,32,15,7,0,0,0,0,216.5,6.98
Troy Brown Jr.,34,161,105,29,10,6,22,21,0,0,0,0,236.5,6.96
Wesley Matthews,58,279,93,54,38,17,66,26,0,0,0,0,403.5,6.96
JJ Redick,44,327,64,51,11,3,66,36,0,0,0,0,303.5,6.9
Dakota Mathias,8,48,7,13,1,3,8,1,0,0,0,0,55.0,6.88
Mike Scott,51,213,120,40,24,14,53,19,0,0,0,0,350.0,6.86
Chris Chiozza,22,88,24,65,7,6,13,16,0,0,1,0,150.5,6.84
Trey Burke,62,411,54,81,36,7,58,33,0,0,0,0,422.5,6.81
Tyler Johnson,39,210,77,47,14,0,48,17,0,0,0,0,264.0,6.77
Boban Marjanovic,33,156,128,10,2,6,1,12,0,0,3,0,223.5,6.77
Patrick Patterson,38,197,75,29,14,8,40,11,0,0,0,0,255.5,6.72
Chandler Hutchison,25,107,78,17,12,5,8,20,0,0,0,0,166.5,6.66
Aaron Nesmith,46,218,127,23,15,9,40,23,0,0,0,0,304.0,6.61
Darius Miller,18,73,24,21,13,5,17,8,0,0,0,0,118.0,6.56
Sekou Doumbouya,56,285,143,47,24,9,26,44,0,0,0,0,367.5,6.56
DaQuan Jeffries,31,127,71,22,15,10,20,14,0,0,0,0,202.5,6.53
Anderson Varejao,5,13,20,3,0,2,0,1,0,0,0,0,32.5,6.5
Jake Layman,45,231,67,28,29,19,23,26,0,0,0,0,292.0,6.49
Jordan Nwora,30,171,60,7,17,8,28,24,0,0,2,0,194.5,6.48
E'Twaun Moore,27,133,45,40,15,5,11,23,0,0,0,0,174.0,6.44
Nico Mannion,30,123,46,70,16,1,22,31,0,0,0,0,191.5,6.38
Harry Giles III,38,108,133,29,8,13,8,20,0,0,0,0,242.0,6.37
Semi Ojeleye,56,260,147,37,17,0,58,21,0,0,0,0,356.0,6.36
Jevon Carter,60,248,92,71,29,9,56,16,0,0,1,0,376.0,6.27
Gary Clark,39,119,115,31,13,7,31,17,0,0,0,0,244.0,6.26
Rodney McGruder,16,91,22,16,8,1,11,7,0,0,0,0,100.0,6.25
Brandon Goodwin,47,228,69,95,17,0,32,36,0,0,0,0,292.0,6.21
Nassir Little,48,220,128,23,5,13,28,18,0,0,0,0,293.0,6.1
Garrison Mathews,64,354,87,26,29,7,76,10,0,0,0,0,390.0,6.09
Lamar Stevens,40,165,96,25,17,13,4,23,0,0,1,0,243.5,6.09
Charlie Brown Jr.,9,40,17,9,4,2,5,6,0,0,0,0,54.5,6.06
Tacko Fall,19,47,52,3,1,20,0,6,0,0,0,0,114.5,6.03
Wenyen Gabriel,21,72,54,11,9,8,13,15,0,0,0,0,126.5,6.02
Tim Frazier,5,8,8,16,2,1,0,4,0,0,0,0,30.0,6.0
Isaiah Thomas,3,23,4,5,1,0,3,6,0,0,0,0,18.0,6.0
Kelan Martin,35,157,78,17,10,10,24,16,0,0,0,0,209.5,5.99
Mamadi Diakite,14,44,34,8,6,5,1,3,0,0,0,0,83.5,5.96
Glenn Robinson III,23,121,45,20,4,3,16,11,0,0,0,0,136.5,5.93
Tyler Cook,32,156,95,17,8,2,1,21,0,0,0,0,189.5,5.92
Nicolo Melli,45,134,122,44,14,3,23,12,0,0,0,0,266.5,5.92
Rodney Hood,55,246,103,53,24,7,34,36,0,0,0,0,322.0,5.85
Paul Reed,26,88,61,12,10,13,0,12,0,0,1,0,152.0,5.85
Max Strus,39,236,41,24,11,2,50,8,0,0,0,0,226.0,5.79
Thon Maker,8,30,18,4,2,4,0,3,0,0,0,0,46.0,5.75
JaKarr Sampson,29,134,77,4,2,14,3,15,0,0,0,0,166.5,5.74
Andre Roberson,5,6,15,4,3,1,1,2,0,0,0,0,28.5,5.7
Jahlil Okafor,27,145,66,13,6,5,2,21,0,0,0,0,153.5,5.69
Rondae Hollis-Jefferson,11,27,26,13,2,4,0,2,0,0,0,0,62.5,5.68
Brodric Thomas,32,125,53,30,15,10,16,22,0,0,0,0,181.5,5.67
Josh Hall,21,86,59,28,4,1,4,25,0,0,1,0,118.0,5.62
Mason Jones,32,168,55,42,7,1,24,29,0,0,0,0,180.0,5.62
Gabe Vincent,50,242,56,67,21,2,46,34,0,0,1,0,280.0,5.6
Obi Toppin,62,253,138,29,17,15,26,23,0,0,0,0,347.5,5.6
Tremont Waters,26,99,21,62,15,1,15,27,0,0,0,0,145.0,5.58
Mychal Mulder,60,337,60,26,12,12,85,16,0,0,0,0,329.0,5.48
Ersan Ilyasova,17,65,29,4,10,3,18,8,0,0,0,0,92.5,5.44
Jordan Bone,14,56,24,18,2,0,10,3,0,0,0,0,76.0,5.43
Reggie Perry,26,78,73,14,6,6,4,15,0,0,1,0,138.0,5.31
Paul Watson,27,111,45,17,6,3,30,9,0,0,0,0,141.5,5.24
Javonte Green,41,146,71,17,28,6,10,19,0,0,0,0,215.0,5.24
Nathan Knight,33,124,72,8,9,10,6,15,0,0,1,0,169.0,5.12
Romeo Langford,18,56,35,13,6,5,5,10,0,0,0,0,90.5,5.03
Killian Tillie,18,57,24,8,5,8,10,2,0,0,0,0,89.5,4.97
Luka Samanic,33,122,68,15,8,8,12,20,0,0,0,0,162.0,4.91
Thanasis Antetokounmpo,57,166,124,46,22,10,7,43,0,0,1,0,278.5,4.89
Anthony Gill,26,80,51,11,10,4,7,8,0,0,0,0,125.5,4.83
Ryan Arcidiacono,44,136,67,56,9,0,25,10,0,0,0,0,211.5,4.81
Skylar Mays,33,124,35,30,14,2,14,9,0,0,0,0,157.0,4.76
Kevin Knox II,42,163,61,19,12,6,35,17,0,0,0,0,198.0,4.71
Trent Forrest,30,88,44,45,9,4,5,21,0,0,0,0,140.5,4.68
Josh Green,39,101,78,28,16,3,4,17,0,0,0,0,179.5,4.6
Langston Galloway,40,190,42,26,8,0,36,13,0,0,0,0,184.0,4.6
Meyers Leonard,3,10,7,2,0,0,3,2,0,0,0,0,13.5,4.5
Devin Cannady,8,34,5,1,5,1,6,2,0,0,0,0,36.0,4.5
KZ Okpala,37,92,68,19,10,11,12,15,0,0,0,0,166.0,4.49
Wes Iwundu,41,99,90,18,15,4,5,19,0,0,0,0,179.0,4.37
Amida Brimah,5,13,8,1,0,5,0,4,0,0,0,0,21.5,4.3
Keita Bates-Diop,30,79,49,12,11,5,5,7,0,0,0,0,128.0,4.27
Shaquille Harrison,34,73,48,25,17,5,3,11,0,0,0,0,144.0,4.24
Isaiah Joe,41,153,36,20,12,4,39,11,0,0,0,0,173.0,4.22
Frank Ntilikina,33,89,31,19,18,4,23,11,0,0,0,0,139.0,4.21
Sindarius Thornwell,21,41,18,21,13,2,7,7,0,0,0,0,86.0,4.1
Zeke Nnaji,42,136,65,10,8,4,24,7,0,0,0,0,172.0,4.1
Mfiondu Kabengele,39,95,60,17,8,13,13,15,0,0,0,0,158.0,4.05
Didi Louzada,3,8,3,3,2,0,2,3,0,0,0,0,12.0,4.0
Bruno Caboclo,6,17,14,1,0,2,0,4,0,0,0,0,23.5,3.92
Kris Dunn,4,5,6,2,2,2,0,3,0,0,0,0,15.5,3.88
Gary Payton II,10,25,11,1,6,1,2,1,0,0,0,0,38.5,3.85
Carsen Edwards,31,123,26,14,7,1,18,7,0,0,0,0,119.5,3.85
Kyle Guy,31,87,35,32,6,0,13,11,0,0,0,0,118.0,3.81
Isaac Bonga,40,78,66,23,11,9,13,22,0,0,0,0,152.5,3.81
Sam Merrill,30,89,30,21,8,1,21,10,0,0,0,0,114.0,3.8
Justin James,36,139,30,22,8,3,14,15,0,0,0,0,135.5,3.76
Miye Oni,54,105,84,28,11,8,30,16,0,0,0,0,201.5,3.73
Norvel Pelle,13,20,19,2,1,9,0,3,0,0,0,0,48.0,3.69
Justin Robinson,9,21,7,9,3,0,4,2,0,0,0,0,32.5,3.61
Chris Silva,15,32,27,6,1,6,1,10,0,0,0,0,53.5,3.57
Alfonzo McKinnie,39,122,54,6,7,0,16,5,0,0,0,0,138.0,3.54
Quinn Cook,23,76,17,18,4,1,11,7,0,0,0,0,81.5,3.54
Jeremiah Martin,9,22,7,4,5,2,3,6,0,0,0,0,31.5,3.5
Ray Spalding,2,4,4,0,0,2,0,3,0,0,0,0,7.0,3.5
Jahmi'us Ramsey,13,40,10,6,4,1,5,3,0,0,0,0,45.5,3.5
Amir Coffey,44,140,44,22,10,0,23,15,0,0,0,0,152.5,3.47
Axel Toupane,8,14,6,4,2,3,1,0,0,0,0,0,27.5,3.44
Daniel Oturu,30,54,48,10,4,7,1,9,0,0,1,0,99.5,3.32
Devontae Cacok,20,39,32,1,5,4,0,5,0,0,0,0,65.5,3.27
Bruno Fernando,33,51,78,10,4,3,0,21,0,0,0,0,106.5,3.23
Jarrell Brantley,28,64,27,15,7,2,12,8,0,0,0,0,90.0,3.21
Cam Reynolds,5,15,5,2,0,0,3,0,0,0,0,0,16.0,3.2
Alen Smailagic,15,28,16,4,3,5,4,5,0,0,0,0,47.0,3.13
Vernon Carey Jr.,19,46,27,2,1,5,1,5,0,0,0,0,59.5,3.13
Matt Thomas,45,139,44,19,4,0,27,14,0,0,0,0,140.0,3.11
CJ Elleby,30,68,32,10,6,3,7,5,0,0,0,0,92.5,3.08
Rodions Kurucs,21,31,23,10,9,4,6,13,0,0,0,0,64.5,3.07
Tre Jones,37,94,21,39,8,0,3,13,0,0,0,0,111.5,3.01
Udonis Haslem,1,4,1,0,0,0,0,0,0,0,0,0,3.0,3.0
Vlatko Čančar,41,85,50,14,11,2,9,14,0,0,0,0,123.0,3.0
Deividas Sirvydis,20,41,29,5,2,0,10,5,0,0,0,0,58.5,2.92
Devon Dotson,11,23,5,7,4,0,1,0,0,0,0,0,32.0,2.91
Sean McDermott,18,39,19,4,2,3,5,4,0,0,0,0,51.0,2.83
Cristiano Felicio,18,23,26,9,4,0,0,4,0,0,0,0,50.5,2.81
Jalen Smith,27,53,37,4,1,4,4,7,0,0,1,0,73.5,2.72
Patrick McCaw,5,5,3,4,2,0,0,0,0,0,0,0,13.5,2.7
Anthony Tolliver,11,17,10,2,3,2,4,3,0,0,0,0,29.5,2.68
Jared Dudley,12,6,21,5,1,1,2,2,0,0,0,0,32.0,2.67
Quinndary Weatherspoon,20,46,11,8,8,2,1,10,0,0,0,0,52.5,2.62
Bol Bol,32,69,24,7,3,10,9,13,0,0,0,0,83.0,2.59
Jontay Porter,11,22,14,1,3,1,3,7,0,0,0,0,28.5,2.59
Robert Woodard II,13,20,16,2,0,3,1,1,0,0,0,0,33.5,2.58
Marques Bolden,6,7,6,0,2,2,0,2,0,0,0,0,15.5,2.58
Rayjon Tucker,14,34,11,6,2,0,2,4,0,0,0,0,35.0,2.5
Karim Mane,10,11,14,4,0,2,1,3,0,0,0,0,25.0,2.5
Nate Hinton,21,41,9,8,7,2,4,5,0,0,0,0,52.5,2.5
Markus Howard,37,105,21,18,4,1,18,18,0,0,0,0,92.5,2.5
Jalen Lecque,4,5,5,2,0,0,0,0,0,0,0,0,9.5,2.38
Tyrell Terry,11,11,6,6,5,0,0,2,0,0,0,0,25.5,2.32
T.J. Leaf,7,12,5,1,2,1,0,2,0,0,0,0,16.0,2.29
Vincent Poirier,10,8,14,2,0,3,0,4,0,0,0,0,22.0,2.2
James Nunnally,9,15,9,3,0,0,4,2,0,0,0,0,19.5,2.17
Juwan Morgan,29,35,28,9,4,1,4,4,0,0,0,0,62.5,2.16
Grant Riller,7,18,1,3,1,0,2,1,0,0,0,0,15.0,2.14
Cassius Winston,22,41,9,12,2,1,8,5,0,0,0,0,46.5,2.11
Cassius Stanley,24,36,20,1,1,2,3,1,0,0,0,0,45.5,1.9
Udoka Azubuike,15,16,13,0,1,4,0,3,0,0,0,0,28.0,1.87
Elijah Hughes,18,31,9,6,1,1,8,6,0,0,0,0,32.5,1.81
Kostas Antetokounmpo,15,12,19,1,2,4,0,11,0,0,0,0,27.0,1.8
Tyler Bey,18,18,19,3,0,1,1,3,0,0,0,0,30.5,1.69
Malik Fitts,3,3,3,0,0,0,1,0,0,0,0,0,5.0,1.67
Iman Shumpert,2,2,1,0,1,0,0,1,0,0,0,0,3.0,1.5
Ty-Shon Alexander,15,9,10,6,0,1,2,3,0,0,0,0,20.5,1.37
Adam Mokoka,14,15,5,5,2,1,1,5,0,0,0,0,19.0,1.36
Nate Darling,7,9,1,1,0,1,2,1,0,0,0,0,8.5,1.21
Keljin Blevins,17,12,10,4,2,0,2,5,0,0,0,0,20.0,1.18
Nick Richards,18,15,11,2,0,0,0,3,0,0,0,0,17.5,0.97
Jaylen Adams,7,2,3,2,0,0,0,0,0,0,0,0,6.0,0.86
Brian Bowen II,6,3,3,0,0,0,0,0,0,0,0,0,4.5,0.75
Theo Pinson,17,2,5,1,0,0,0,1,0,0,0,0,6.0,0.35
Jared Harper,8,3,2,1,0,0,0,3,0,0,0,0,1.5,0.19
Terrance Ferguson,13,2,1,2,1,0,0,4,0,0,0,0,2.0,0.15
Greg Whittington,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Noah Vonleh,4,0,1,1,0,0,0,2,0,0,0,0,0.0,0.0
Ashton Hagans,2,0,0,0,0,0,0,1,0,0,0,0,-1.0,-0.5
Will Magnay,1,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0
Anžejs Pasečņiks,1,0,1,1,0,0,0,5,0,0,0,0,-3.0,-3.0
