Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Shannon Brown,21,114,20,17,11,3,9,24,0,0,0,0,102.5,4.88
Andre Brown,33,100,92,8,7,4,0,14,0,0,2,0,160.0,4.85
Quincy Douby,74,354,83,53,30,12,42,59,0,0,0,0,359.0,4.85
Salim Stoudamire,35,200,24,28,7,5,29,21,0,0,0,0,169.5,4.84
Bobby Jones,47,178,92,28,15,3,18,28,0,0,1,0,227.0,4.83
Hilton Armstrong,65,178,163,23,15,34,0,59,0,0,0,0,314.0,4.83
Aaron Williams,30,68,61,9,12,15,0,13,0,0,0,0,145.0,4.83
Adonal Foyle,82,156,208,18,16,45,0,32,0,0,0,0,394.0,4.8
Ronnie Price,61,228,46,78,32,3,26,30,0,0,0,0,291.0,4.77
Ryan Bowen,53,114,100,25,32,11,0,15,0,0,0,0,253.0,4.77
Robert Swift,8,14,18,1,5,6,0,10,0,0,0,0,38.0,4.75
Richie Frahm,10,47,14,8,2,0,7,6,0,0,0,0,47.0,4.7
Alexander Johnson,43,179,94,13,13,10,0,42,0,0,1,0,201.5,4.69
Awvee Storey,26,92,54,16,7,1,0,10,0,0,0,0,122.0,4.69
Michael Doleac,24,57,49,7,10,10,0,12,0,0,0,0,112.5,4.69
J.J. Barea,44,191,47,58,14,1,21,35,0,0,0,0,206.0,4.68
Jason Hart,57,165,55,86,30,3,11,28,0,0,0,0,267.0,4.68
Sean Marks,19,59,36,4,3,10,1,8,0,0,1,0,89.0,4.68
Darrell Armstrong,50,123,67,73,28,2,23,41,0,0,0,0,232.0,4.64
Malik Rose,49,171,103,28,16,7,2,40,0,0,0,0,223.5,4.56
Paul Davis,22,54,47,10,6,6,0,9,0,0,0,0,99.0,4.5
C.J. Watson,32,118,32,35,15,0,9,18,0,0,0,0,142.5,4.45
Jason Collins,74,140,178,25,23,25,0,48,0,0,0,0,321.0,4.34
Dwayne Jones,56,78,140,10,10,25,0,17,0,0,0,0,242.0,4.32
Jake Voskuhl,44,98,97,13,9,21,0,29,0,0,0,0,190.0,4.32
Oleksiy Pecherov,35,125,66,7,6,5,17,17,0,0,1,0,150.0,4.29
Chris Richard,52,98,135,18,10,12,0,24,0,0,0,0,222.0,4.27
Mike Wilks,15,41,19,14,9,0,3,9,0,0,0,0,64.0,4.27
Jermareo Davidson,38,120,62,13,7,15,0,17,0,0,0,0,162.0,4.26
Dahntay Jones,25,81,35,12,8,6,1,10,0,0,0,0,106.0,4.24
DJ Mbenga,42,83,72,10,7,26,0,12,0,0,0,0,177.5,4.23
Ryan Hollins,60,147,107,14,10,30,0,25,0,0,0,0,249.5,4.16
Eric Snow,22,22,20,42,10,4,0,10,0,0,0,0,91.0,4.14
Walter Herrmann,45,153,73,18,7,1,20,12,0,0,0,0,181.5,4.03
Lindsey Hunter,24,58,13,33,13,2,7,13,0,0,0,0,95.5,3.98
Dominic McGuire,70,93,139,40,20,26,1,40,0,0,0,0,278.0,3.97
Raef LaFrentz,39,65,67,6,12,17,0,10,0,0,0,0,153.5,3.94
Randolph Morris,18,56,37,2,4,2,0,9,0,0,0,0,70.0,3.89
Cheikh Samb,4,7,7,0,1,2,0,1,0,0,0,0,15.5,3.88
Adrian Griffin,35,65,59,27,17,2,0,21,0,0,0,0,135.5,3.87
Maceo Baston,15,41,26,3,2,4,0,4,0,0,0,0,57.5,3.83
Sergio Rodriguez,72,180,58,123,24,0,17,53,0,0,0,0,274.5,3.81
Chris Andersen,5,6,9,0,0,4,0,1,0,0,0,0,19.0,3.8
Steve Novak,35,135,35,6,2,3,34,4,0,0,0,0,131.5,3.76
Ian Mahinmi,6,21,5,1,0,4,0,2,0,0,0,0,22.5,3.75
Jamaal Magloire,31,56,89,7,1,10,0,30,0,0,0,0,116.0,3.74
Brian Scalabrine,48,88,79,40,9,8,15,26,0,0,0,0,178.5,3.72
DJ Strawberry,33,73,28,30,12,6,6,11,0,0,0,0,122.5,3.71
Kenny Thomas,23,32,61,13,6,1,0,21,0,0,0,0,83.0,3.61
Alando Tucker,6,22,8,0,0,1,1,0,0,0,0,0,21.5,3.58
Justin Williams,23,34,49,0,5,5,0,4,0,0,0,0,82.0,3.57
Kyrylo Fesenko,9,14,25,2,0,3,0,8,0,0,0,0,32.0,3.56
Yakhouba Diawara,54,153,62,37,8,3,21,16,0,0,0,0,192.0,3.56
Stephen Graham,22,87,22,9,4,1,7,10,0,0,0,0,78.0,3.55
Joey Graham,38,138,67,15,3,0,2,23,0,0,0,0,135.0,3.55
Mouhamed Sene,13,30,16,1,0,7,0,0,0,0,0,0,46.0,3.54
Tarence Kinsey,11,40,12,2,3,0,3,3,0,0,0,0,38.5,3.5
Troy Hudson,9,28,7,9,3,0,4,7,0,0,0,0,31.0,3.44
Shareef Abdur-Rahim,6,10,10,4,1,0,0,1,0,0,0,0,20.0,3.33
Darius Washington,18,53,20,15,5,0,4,14,0,0,0,0,59.5,3.31
Scot Pollard,22,39,37,3,3,6,0,5,0,0,0,0,72.5,3.3
Calvin Booth,31,24,38,8,6,18,0,4,0,0,0,0,102.0,3.29
JJ Redick,34,140,23,16,4,0,17,15,0,0,0,0,110.5,3.25
Linton Johnson,8,21,14,4,0,1,1,5,0,0,0,0,26.0,3.25
Thomas Gardner,4,21,4,1,0,0,3,4,0,0,0,0,13.0,3.25
Lorenzen Wright,18,15,38,4,3,3,0,4,0,0,0,0,57.5,3.19
Jarron Collins,70,118,116,37,10,6,0,22,0,0,0,0,222.0,3.17
Darrick Martin,17,27,7,21,6,0,2,1,0,0,0,0,53.5,3.15
Kosta Perovic,7,10,13,1,0,2,0,1,0,0,0,0,22.0,3.14
Trenton Hassell,63,123,83,41,13,3,2,22,0,0,0,0,196.5,3.12
Othella Harrington,22,46,42,4,1,4,0,11,0,0,0,0,68.0,3.09
Pat Garrity,31,66,44,13,6,1,8,17,0,0,0,0,91.0,2.94
Gabe Pruitt,15,32,8,13,5,0,3,5,0,0,0,0,43.5,2.9
Patrick O'Bryant,24,35,29,4,4,9,0,7,0,0,0,0,69.5,2.9
Primoz Brezec,50,112,81,11,3,7,0,24,0,0,0,0,144.0,2.88
Steven Hunter,19,39,29,0,0,6,0,7,0,0,0,0,53.5,2.82
DerMarr Johnson,5,17,1,1,1,0,3,0,0,0,0,0,14.0,2.8
Coby Karl,17,30,14,9,4,2,4,5,0,0,0,0,47.0,2.76
Casey Jacobsen,53,107,65,20,5,1,16,16,0,0,0,0,142.5,2.69
Eric Piatkowski,16,39,12,10,0,1,11,6,0,0,0,0,43.0,2.69
Kevin Ollie,40,70,19,38,10,0,0,5,0,0,0,0,107.0,2.67
Shavlik Randolph,9,8,11,3,1,3,0,2,0,0,0,0,24.0,2.67
Andre Barrett,4,6,1,7,0,0,1,1,0,0,0,0,10.5,2.62
Ronald Dupree,5,4,8,1,1,0,0,0,0,0,0,0,13.0,2.6
Marco Belinelli,33,95,14,15,5,0,16,12,0,0,0,0,82.5,2.5
Jerome James,2,4,3,0,0,0,0,0,0,0,0,0,5.0,2.5
Juwan Howard,50,57,81,17,5,2,0,17,0,0,0,0,123.5,2.47
Jelani McCoy,6,3,7,0,0,5,0,4,0,0,0,0,14.5,2.42
James Augustine,25,40,30,2,5,2,0,6,0,0,0,0,60.0,2.4
Mark Madsen,20,9,38,4,3,2,0,9,0,0,0,0,47.5,2.38
Josh McRoberts,8,12,10,2,1,0,0,2,0,0,0,0,18.0,2.25
Marcus Williams,11,10,12,3,1,1,0,0,0,0,0,0,24.0,2.18
Cedric Simmons,14,8,18,0,2,5,0,6,0,0,0,0,30.0,2.14
Marcus Vinicius,13,28,8,2,1,1,5,3,0,0,0,0,27.5,2.12
Darryl Watkins,9,12,12,0,2,2,0,7,0,0,0,0,19.0,2.11
Orien Greene,7,6,6,3,3,1,0,7,0,0,0,0,13.0,1.86
Solomon Jones,35,35,42,0,3,5,0,11,0,0,0,0,64.5,1.84
Taurean Green,17,27,10,11,2,0,2,9,0,0,0,0,30.5,1.79
Mario West,64,59,48,13,12,4,0,9,0,0,0,0,113.5,1.77
Maurice Ager,26,51,13,8,0,1,3,6,0,0,0,0,44.0,1.69
Von Wafer,29,46,19,7,2,3,4,13,0,0,0,0,48.0,1.66
Keith Langford,2,2,2,0,0,0,0,0,0,0,0,0,3.0,1.5
Lou Amundson,16,18,12,0,1,1,0,2,0,0,0,0,23.0,1.44
Morris Almond,9,13,2,3,1,0,1,2,0,0,0,0,12.0,1.33
Jeremy Richardson,27,41,9,2,3,0,7,6,0,0,0,0,35.0,1.3
Demetris Nichols,14,15,5,1,0,3,3,4,0,0,0,0,17.0,1.21
Courtney Sims,3,0,2,1,0,0,0,0,0,0,0,0,3.0,1.0
Kaniel Dickens,5,2,1,1,0,1,0,0,0,0,0,0,5.0,1.0
Guillermo Diaz,6,5,2,1,0,0,0,0,0,0,0,0,5.5,0.92
Loren Woods,7,6,1,2,0,0,0,0,0,0,0,0,6.0,0.86
Lance Allred,3,3,1,0,0,0,0,0,0,0,0,0,2.5,0.83
Billy Thomas,11,14,2,0,1,0,4,4,0,0,0,0,9.0,0.82
Bo Outlaw,2,4,0,0,0,0,0,1,0,0,0,0,1.0,0.5
